id,x,y,pwd,pd,ward,zipcode
101002490271,-7912169.30,5209248.41,03,B2,8,02119
101002491883,-7912854.42,5203830.26,07,B3,14,02124
101002650492,-7915734.25,5210070.89,10A,E13,10,02130
101002434054,-7910340.82,5203780.60,07,C11,16,02124
101002720459,-7912060.93,5212931.67,1C,D4,4,02116
101002381019,-7909949.73,5217365.28,1A,A15,2,02129
101002307269,-7914662.35,5210029.18,10A,B2,10,02120
101002329315,-7910520.04,5204976.92,07,C11,16,02122
101002635815,-7913359.81,5201829.20,07,B3,18,02126
101002392292,-7921324.74,5202966.61,06,E5,20,02132
101002668529,-7917184.11,5213834.46,04,D14,21,02215
101002355447,-7909609.44,5211299.61,05,C6,6,02127
101002601045,-7910764.94,5209674.88,03,C6,7,02125
101002631770,-7916216.27,5205989.78,02,E13,11,02130
101002546077,-7910165.47,5207930.93,03,C11,15,02125
101002640795,-7909960.80,5215923.50,1B,A1,3,02113
101002486404,-7920121.36,5214177.86,04,D14,22,02135
101002404132,-7911142.31,5212659.55,1C,D4,3,02118
101002676161,-7911430.63,5212764.98,1C,D4,3,02118
101002662110,-7907889.09,5218133.92,09,A7,1,02128
101002543379,-7919097.21,5213748.55,04,D14,21,02134
101002726530,-7910364.81,5208191.27,03,C11,13,02125
101002598907,-7909185.40,5204863.37,07,C11,16,02122
101002638645,-7909631.89,5205024.78,07,C11,16,02122
101002736793,-7916575.83,5208508.09,02,E13,19,02130
101002531074,-7916477.87,5207628.94,02,E13,19,02130
101002604130,-7910119.27,5216036.87,1B,A1,3,02113
101002498000,-7914123.69,5210740.74,10B,B2,9,02119
101002398299,-7921645.34,5201787.09,06,E5,20,02132
101002326864,-7910208.68,5208782.68,03,C11,13,02125
101002660588,-7912946.80,5212522.49,1C,D4,4,02115
101002299313,-7916032.97,5207852.80,02,E13,19,02130
101002326624,-7914936.10,5201746.46,07,B3,18,02126
101002564489,-7908688.82,5211334.25,05,C6,6,02127
101002359555,-7912766.42,5203332.09,07,B3,17,02124
101002472872,-7919112.76,5202215.80,06,E5,18,02131
101002368584,-7913702.67,5207744.84,10B,B2,12,02121
101002761063,-7909783.20,5214016.69,1C,A1,3,02210
101002592550,-7907790.46,5216027.83,09,A7,1,02128
101002597867,-7914454.07,5211746.89,10A,B2,4,02115
101002505518,-7911781.29,5206826.63,03,C11,15,02121
101002729461,-7911342.46,5215040.72,1B,A1,5,02114
101002456840,-7913504.30,5213011.23,10A,D4,4,02115
101002563514,-7916063.76,5210877.98,10A,B2,10,02115
101002545133,-7911707.86,5218617.68,1A,A15,2,02129
101002342728,-7909933.73,5215412.65,1B,A1,3,02109
101002386947,-7914575.58,5209389.02,10B,B2,11,02119
101002653493,-7915404.46,5200543.40,08,E18,18,02126
101002330050,-7919182.02,5197349.49,08,E18,18,02136
101002432398,-7906898.14,5215925.78,09,A7,1,02128
101002654289,-7909194.21,5211921.57,05,C6,6,02127
101002384916,-7910906.31,5215003.36,1B,A1,3,02114
101002345278,-7911722.29,5207055.42,03,C11,14,02121
101002551065,-7921411.22,5214171.38,04,D14,22,02135
101002298802,-7907725.91,5211111.37,05,C6,6,02127
101002491705,-7910198.31,5214429.40,1C,A1,3,02110
101002306483,-7910666.20,5208433.25,03,C11,13,02125
101002743512,-7919291.52,5213344.60,04,D14,21,02135
101002430637,-7911220.24,5206042.45,03,C11,15,02124
101002592089,-7905575.20,5218717.59,09,A7,1,02128
101002724655,-7921542.91,5212956.28,04,D14,22,02135
101002343914,-7910698.15,5204958.86,07,C11,16,02124
101002372719,-7913029.05,5213367.55,1C,D4,5,02116
101002542034,-7913675.95,5208316.89,10B,B2,12,02121
101002724538,-7912026.19,5211627.91,1C,D4,8,02118
101002401348,-7920917.29,5213045.14,04,D14,22,02135
101002477685,-7918506.13,5202494.17,06,E5,18,02131
101002595826,-7914250.37,5202906.41,07,B3,14,02126
101002406906,-7909658.41,5214706.59,1C,A1,3,02109
101002302826,-7911954.94,5211617.37,1C,D4,8,02118
101002665749,-7919340.11,5214970.54,04,D14,22,02135
101002640367,-7909914.45,5216077.55,1B,A1,3,02113
101002729491,-7909972.35,5204815.90,07,C11,16,02122
101002736375,-7910333.50,5208381.22,03,C11,13,02125
101002743033,-7913901.15,5210507.10,10B,B2,9,02119
101002685999,-7907203.81,5217805.85,09,A7,1,02128
101002494953,-7910461.84,5215408.98,1B,A1,3,02114
101002320898,-7916329.81,5208974.79,02,E13,19,02130
101002721625,-7911377.20,5206134.26,03,C11,15,02124
101002643357,-7920418.91,5212171.29,04,D14,21,02135
101002647831,-7904095.76,5219444.03,09,A7,1,02128
101002495305,-7913873.99,5208172.02,10B,B2,12,02121
101002555878,-7910424.30,5208631.53,03,C11,13,02125
101002606931,-7915630.78,5209181.50,02,E13,19,02130
101002558940,-7910928.69,5214809.56,1B,A1,5,02108
101002557567,-7914917.50,5212867.14,10A,D4,21,02215
101002593912,-7914379.50,5202957.57,07,B3,14,02126
101002455878,-7922368.92,5201757.00,06,E5,20,02132
101002556679,-7912251.40,5205238.48,03,B3,17,02124
101002673893,-7907045.54,5210858.71,05,C6,7,02127
101002330965,-7909803.73,5209281.76,03,C6,7,02125
101002643156,-7907094.72,5211173.11,05,C6,6,02127
101002475051,-7915778.34,5208746.29,02,E13,19,02130
101002501784,-7912783.36,5212137.52,1C,D4,9,02118
101002711161,-7911251.40,5215166.07,1B,A1,5,02114
101002359124,-7907865.90,5216475.73,09,A7,1,02128
101002528661,-7914135.71,5203142.63,07,B3,14,02126
101002760784,-7912220.82,5211154.50,10B,D4,8,02118
101002757631,-7911049.36,5215669.03,1B,A1,3,02114
101002721364,-7913019.16,5210959.29,10B,B2,9,02119
101002486173,-7917978.47,5203505.26,06,E5,18,02131
101002365156,-7910019.10,5206016.86,07,C11,16,02122
101002530913,-7915043.30,5201650.48,07,B3,18,02126
101002713825,-7918453.79,5213751.56,04,D14,21,02134
101002396981,-7909940.00,5214870.92,1C,A1,3,02109
101002467495,-7910260.54,5217466.95,1A,A15,2,02129
101002676332,-7912252.17,5207799.03,03,B2,14,02121
101002462221,-7915769.71,5200318.67,08,E18,18,02136
101002670761,-7910321.87,5217097.62,1A,A15,2,02129
101002759987,-7911848.07,5213324.68,1C,D4,4,02116
101002462286,-7918233.37,5214732.21,04,D14,22,02134
101002642348,-7909890.82,5208090.56,03,C11,13,02125
101002381846,-7915075.24,5207326.37,02,E13,11,02130
101002668463,-7915248.84,5210789.03,10A,B2,10,02120
101002389422,-7922154.95,5213383.44,04,D14,22,02135
101002475344,-7910478.86,5204218.48,07,C11,16,02124
101002381330,-7904415.24,5219434.99,09,A7,1,02128
101002640917,-7908073.21,5217810.37,09,A7,1,02128
101002504375,-7919168.35,5212969.49,04,D14,21,02135
101002470862,-7914502.96,5211764.80,10A,B2,4,02115
101002489594,-7918477.18,5203261.50,06,E5,18,02131
101002391046,-7911061.06,5205702.31,03,C11,17,02124
101002662071,-7911948.27,5205797.13,03,B3,17,02124
101002433406,-7911271.45,5206167.37,03,C11,15,02124
101002471783,-7909596.08,5210631.02,05,C6,7,02127
101002604305,-7907533.31,5217135.29,09,A7,1,02128
101002720238,-7907668.35,5216015.32,09,A7,1,02128
101002472467,-7922219.75,5203252.48,06,E5,20,02132
101002683802,-7915727.57,5209741.14,10A,E13,10,02130
101002677826,-7907081.23,5217620.29,09,A7,1,02128
101002397582,-7912242.51,5211222.88,10B,D4,8,02118
101002330004,-7910112.90,5207419.03,03,C11,15,02125
101002662651,-7910410.50,5205815.04,07,C11,16,02122
101002712917,-7910045.80,5215764.17,1B,A1,3,02113
101002404821,-7910097.01,5215913.33,1B,A1,3,02113
101002743851,-7917283.15,5213904.30,04,D14,21,02215
101002554000,-7909911.33,5216035.07,1B,A1,3,02113
101002414873,-7907442.04,5211067.70,05,C6,6,02127
101002640330,-7920673.51,5211745.39,04,D14,21,02135
101002680949,-7909846.54,5215693.36,1B,A1,3,02113
101002597201,-7910329.68,5214145.56,1C,A1,3,02111
101002681317,-7912721.17,5213907.51,1C,D4,5,02116
101002635541,-7920684.99,5212621.25,04,D14,21,02135
101002388266,-7913760.56,5203175.73,07,B3,14,02126
101002330735,-7907172.64,5217475.84,09,A7,1,02128
101002384915,-7910317.21,5213798.63,1C,A1,3,02111
101002643957,-7909529.28,5216050.43,1B,A1,3,02109
101002391642,-7919918.77,5205532.22,06,E5,20,02467
101002491505,-7917803.70,5201236.49,08,E18,18,02136
101002399653,-7916394.93,5207874.57,02,E13,19,02130
101002407687,-7910832.83,5215030.48,1B,A1,3,02114
101002734999,-7915195.44,5211610.82,10A,B2,4,02115
101002659122,-7909712.97,5208791.11,03,C11,13,02125
101002652177,-7910226.60,5209192.64,03,C6,7,02125
101002604036,-7910656.96,5209254.82,03,C6,7,02125
101002546505,-7919402.23,5212727.34,04,D14,21,02135
101002550114,-7915437.81,5208804.37,02,E13,19,02130
101002554057,-7914652.24,5202787.55,07,B3,18,02126
101002481649,-7910880.71,5213299.67,1C,A1,3,02116
101002464370,-7907505.61,5211283.95,05,C6,6,02127
101002659466,-7908055.23,5217123.84,09,A7,1,02128
101002546803,-7911146.78,5203845.30,07,C11,17,02124
101002605110,-7909048.47,5213966.81,05,C6,6,02210
101002592876,-7908070.99,5217840.51,09,A7,1,02128
101002477795,-7910626.91,5206888.34,03,C11,15,02122
101002382775,-7910786.09,5207818.60,03,C11,15,02125
101002660141,-7913026.96,5206302.84,03,B3,14,02121
101002743690,-7915440.73,5211110.50,10A,B2,10,02115
101002344736,-7910979.79,5204593.18,07,C11,16,02124
101002418185,-7916072.67,5205622.56,02,E13,11,02130
101002403125,-7914793.48,5213220.94,10A,D4,5,02215
101002721794,-7907590.54,5210904.02,05,C6,6,02127
101002677524,-7911753.98,5211986.93,1C,D4,8,02118
101002740921,-7918841.21,5197372.72,08,E18,18,02136
101002552642,-7914587.21,5210614.85,10A,B2,10,02120
101002400114,-7912192.05,5212334.23,1C,D4,4,02118
101002676189,-7917984.04,5199257.03,08,E18,18,02136
101002744319,-7916817.41,5199744.33,08,E18,18,02136
101002605679,-7910305.20,5204408.09,07,C11,16,02124
101002503835,-7918617.45,5202230.89,06,E5,18,02131
101002548552,-7912054.13,5212967.92,1C,D4,4,02116
101002330978,-7911882.59,5210748.47,10B,B2,8,02119
101002370904,-7920879.44,5213022.55,04,D14,22,02135
101002747092,-7910331.89,5217495.43,1A,A15,2,02129
101002322640,-7912072.95,5204882.12,07,B3,17,02124
101002594082,-7914955.02,5208477.98,02,E13,11,02130
101002461469,-7914281.68,5211767.81,10A,D4,4,02115
101002643728,-7903775.16,5218780.89,09,A7,1,02128
101002367002,-7914016.39,5211828.60,10A,D4,4,02115
101002551459,-7915753.18,5209661.34,10A,E13,10,02130
101002765982,-7922397.32,5204594.14,06,E5,20,02132
101002364440,-7911919.32,5209571.00,03,B2,8,02119
101002760599,-7911651.05,5208550.23,03,B2,13,02125
101002327106,-7917014.91,5201956.56,08,E18,18,02136
101002526993,-7918362.52,5202754.46,06,E5,18,02131
101002434421,-7908279.28,5210729.09,05,C6,7,02127
101002372487,-7916070.00,5202348.10,08,E18,18,02136
101002728165,-7912538.27,5207859.25,03,B2,14,02121
101002601137,-7911526.36,5212290.56,1C,D4,3,02118
101002528164,-7918281.26,5203034.31,06,E5,18,02131
101002332144,-7920013.37,5214888.43,04,D14,22,02135
101002528313,-7918272.35,5202873.32,06,E5,18,02131
101002331556,-7911146.78,5202718.33,07,C11,17,02124
101002669023,-7910718.18,5215212.77,1B,A1,3,02114
101002555301,-7917628.93,5200810.78,08,E18,18,02136
101002543508,-7913014.24,5211658.94,10B,D4,9,02120
101002379218,-7914481.40,5210261.19,10B,B2,11,02119
101002718400,-7911926.01,5205353.16,03,B3,17,02124
101002365188,-7911484.48,5213931.91,1C,A1,5,02116
101002494195,-7906723.25,5211099.33,05,C6,6,02127
101002405024,-7920059.02,5211661.06,04,D14,21,02135
101002370163,-7912540.48,5213912.73,1C,D4,5,02116
101002457422,-7911791.85,5211603.62,1C,D4,8,02118
101002502155,-7909350.06,5215022.51,1B,A1,3,02110
101002640769,-7913648.11,5213596.41,10A,D4,5,02115
101002330878,-7911243.34,5212368.07,1C,D4,3,02118
101002299541,-7909110.57,5213883.30,05,C6,6,02210
101002745512,-7911184.61,5214870.79,1B,A1,5,02108
101002709571,-7919025.06,5215612.64,04,D14,22,02135
101002408896,-7922669.46,5214319.46,04,D14,22,02135
101002562409,-7909432.55,5210945.73,05,C6,7,02127
101002547379,-7911893.73,5206302.83,03,C11,14,02121
101002493589,-7910054.73,5203505.24,07,C11,16,02124
101002409645,-7910006.42,5213654.71,1C,A1,3,02111
101002362717,-7913647.79,5211221.76,10B,B2,9,02120
101002765860,-7904018.95,5219214.94,09,A7,1,02128
101002722180,-7916966.56,5207767.43,02,E13,19,02130
101002636053,-7912327.86,5213747.03,1C,D4,5,02116
101002725009,-7913159.42,5213817.83,1C,D4,5,02116
101002553760,-7919550.29,5214045.30,04,D14,21,02134
101002766825,-7912684.09,5208562.28,10B,B2,12,02119
101002372650,-7912536.09,5201979.34,07,B3,18,02126
101002460137,-7915896.85,5209420.70,10A,E13,10,02130
101002595014,-7910470.83,5213803.36,1C,A1,3,02111
101002363488,-7911201.69,5213291.59,1C,A1,5,02116
101002666653,-7920564.31,5204166.89,06,E5,20,02132
101002685348,-7921788.71,5205037.16,06,E5,20,02132
101002375779,-7912831.04,5206432.28,03,B3,14,02121
101002359922,-7908625.37,5211392.98,05,C6,6,02127
101002741196,-7912464.79,5210140.14,10B,B2,8,02119
101002671139,-7911395.63,5202388.23,07,C11,17,02124
101002547892,-7918373.65,5203106.53,06,E5,18,02131
101002671353,-7910386.34,5208541.20,03,C11,13,02125
101002399095,-7906821.10,5211375.96,05,C6,6,02127
101002602552,-7914048.20,5209312.76,10B,B2,11,02119
101002492098,-7919457.81,5213028.78,04,D14,21,02135
101002327186,-7911331.55,5214934.07,1B,A1,5,02114
101002762244,-7911069.32,5218031.03,1A,A15,2,02129
101002363629,-7907642.42,5210783.10,05,C6,7,02127
101002686670,-7910484.08,5209069.35,03,C11,7,02125
101002486186,-7911000.41,5207846.29,03,C11,15,02125
101002550379,-7919229.17,5202420.03,06,E5,18,02131
101002486506,-7915686.91,5209571.74,10A,E13,10,02130
101002531420,-7910199.44,5205232.76,07,C11,16,02122
101002720890,-7908983.82,5210944.23,05,C6,7,02127
101002551055,-7912205.86,5210458.52,10B,B2,8,02119
101002556817,-7909588.29,5208229.57,03,C11,13,02125
101002303184,-7908596.43,5211480.32,05,C6,6,02127
101002530653,-7914299.41,5212833.07,10A,D4,5,02215
101002589213,-7910008.39,5217598.23,1A,A15,2,02129
101002496798,-7912724.17,5208700.78,10B,B2,12,02119
101002384442,-7922090.60,5212480.34,04,D14,22,02135
101002402888,-7913296.35,5207853.23,10B,B2,12,02121
101002320727,-7912191.75,5209958.50,10B,B2,8,02119
101002714315,-7917016.67,5200583.64,08,E18,18,02136
101002502807,-7911160.93,5210215.15,1C,C6,8,02118
101002763424,-7910847.51,5212572.40,1C,D4,3,02118
101002744991,-7917681.24,5207249.61,02,E13,19,02130
101002344457,-7913040.31,5210549.71,10B,B2,9,02119
101002330138,-7911121.17,5203427.00,07,C11,17,02124
101002562401,-7909350.06,5215022.51,1B,A1,3,02110
101002374930,-7909603.02,5215309.16,1B,A1,3,02109
101002645827,-7912556.74,5209112.39,10B,B2,12,02119
101002677133,-7908311.57,5211419.85,05,C6,6,02127
101002724524,-7908788.68,5211811.28,05,C6,6,02127
101002398652,-7908905.90,5210813.22,05,C6,7,02127
101002553455,-7914861.50,5210570.79,10A,B2,10,02120
101002555163,-7918323.15,5202841.31,06,E5,18,02131
101002610556,-7920633.45,5200266.27,06,E5,20,02132
101002369620,-7916951.98,5207071.92,02,E13,19,02130
101002589423,-7914310.48,5203762.55,07,B3,14,02126
101002607620,-7909048.47,5213966.81,05,C6,6,02210
101002663164,-7917200.35,5197302.04,08,E18,18,02136
101002606318,-7911032.10,5212548.09,1C,D4,3,02118
101002594641,-7911550.85,5212430.62,1C,D4,3,02118
101002766893,-7916750.62,5199966.94,08,E18,18,02136
101002673792,-7909320.50,5204938.21,07,C11,16,02122
101002367439,-7920832.69,5212739.39,04,D14,22,02135
101002486593,-7910791.66,5209033.50,03,B2,7,02125
101002486842,-7916787.35,5201314.71,08,E18,18,02136
101002638496,-7919854.21,5201966.11,06,E5,20,02132
101002305807,-7909750.70,5215884.94,1B,A1,3,02113
101002763629,-7912853.36,5213564.09,1C,D4,5,02116
101002674580,-7915263.36,5213456.33,10A,D4,21,02215
101002386842,-7910879.81,5217183.96,1A,A15,2,02129
101002327976,-7912738.64,5209366.23,10B,B2,12,02119
101002390092,-7910577.93,5204268.14,07,C11,16,02124
101002762043,-7912041.77,5212028.50,1C,D4,9,02118
101002674825,-7910073.27,5208227.99,03,C11,13,02125
101002732306,-7912432.50,5212161.04,1C,D4,4,02118
101002593439,-7923529.82,5202717.55,06,E5,20,02132
101002561023,-7917979.58,5202629.58,06,E5,18,02131
101002717128,-7912033.32,5219152.13,1A,A15,2,02129
101002647802,-7907508.83,5216312.59,09,A7,1,02128
101002602783,-7914373.93,5208637.56,10B,B2,11,02119
101002736531,-7912794.29,5213477.41,1C,D4,5,02116
101002555630,-7909059.93,5214108.78,05,C6,6,02210
101002668957,-7911249.17,5212668.58,1C,D4,3,02118
101002761793,-7911504.11,5207360.99,03,C11,15,02125
101002402124,-7910624.42,5217488.07,1A,A15,2,02129
101002683648,-7914957.24,5210534.65,10A,B2,10,02120
101002382485,-7921360.37,5200771.68,06,E5,20,02132
101002641821,-7909255.44,5210716.85,05,C6,7,02127
101002634846,-7911290.36,5214900.92,1B,A1,5,02114
101002300637,-7910879.61,5202944.02,07,C11,16,02124
101002720806,-7916576.18,5213704.17,04,D14,21,02215
101002327112,-7919478.04,5206096.38,06,E5,20,02467
101002330820,-7916453.38,5205359.18,02,E13,19,02130
101002557477,-7910719.96,5207249.90,03,C11,15,02122
101002376787,-7908260.24,5210638.54,05,C6,7,02127
101002725560,-7909110.57,5213883.30,05,C6,6,02210
101002564604,-7907631.76,5216982.07,09,A7,1,02128
101002632913,-7911840.29,5205402.82,03,B3,17,02124
101002492288,-7906984.51,5215836.48,09,A7,1,02128
101002303337,-7909648.71,5215804.72,1B,A1,3,02113
101002461542,-7912251.05,5211258.96,10B,D4,8,02118
101002488780,-7911693.35,5204838.92,07,C11,17,02124
101002669222,-7911213.17,5215087.11,1B,A1,5,02114
101002680589,-7916987.73,5198544.16,08,E18,18,02136
101002551671,-7911983.89,5211471.29,1C,D4,8,02118
101002380654,-7916956.56,5197993.76,08,E18,18,02136
101002632862,-7916457.05,5206885.68,02,E13,11,02130
101002589956,-7918158.81,5202253.46,06,E5,18,02131
101002306153,-7912375.06,5211644.96,1C,D4,9,02118
101002329177,-7917453.05,5198911.11,08,E18,18,02136
101002762898,-7907792.77,5217178.12,09,A7,1,02128
101002661924,-7903319.86,5219564.61,09,A7,1,02128
101002485240,-7917234.86,5199297.63,08,E18,18,02136
101002461993,-7915623.80,5211881.63,10A,B2,4,02215
101002557614,-7922107.08,5213479.84,04,D14,22,02135
101002366685,-7911025.16,5212639.85,1C,D4,3,02118
101002405233,-7920502.07,5212627.94,04,D14,21,02135
101002504223,-7908930.39,5211736.34,05,C6,6,02127
101002653758,-7910840.07,5215083.81,1B,A1,3,02114
101002712188,-7910933.02,5218126.84,1A,A15,2,02129
101002434617,-7911878.14,5207823.12,03,B2,14,02121
101002487228,-7915658.73,5211002.10,10A,B2,10,02115
101002358542,-7920507.64,5212272.50,04,D14,21,02135
101002708276,-7910365.30,5208979.30,03,C11,7,02125
101002477529,-7907533.25,5215825.69,09,A7,1,02128
101002396835,-7908733.46,5213435.64,05,C6,6,02210
101002459740,-7911103.34,5215923.88,1B,A1,3,02114
101002686056,-7916159.19,5210838.27,10A,E13,10,02130
101002298615,-7913296.35,5207853.23,10B,B2,12,02121
101002307998,-7913619.42,5212998.27,10A,D4,4,02115
101002496069,-7908030.42,5217066.11,09,A7,1,02128
101002431823,-7913432.94,5211352.21,10B,B2,9,02120
101002482248,-7915971.68,5200584.53,08,E18,18,02136
101002398095,-7913270.75,5209581.54,10B,B2,12,02119
101002331493,-7909776.44,5215196.65,1B,A1,3,02109
101002719817,-7909730.79,5205216.20,07,C11,16,02122
101002765566,-7906965.59,5211380.93,05,C6,6,02127
101002742935,-7909925.58,5215584.89,1B,A1,3,02113
101002734142,-7908600.17,5212667.26,05,C6,6,02210
101002765964,-7913283.00,5203105.01,07,B3,14,02126
101002471840,-7909556.81,5212215.70,05,C6,6,02127
101002343038,-7911372.75,5209230.73,03,B2,8,02125
101002401367,-7915360.88,5212451.56,10A,B2,4,02215
101002648907,-7921131.03,5213631.06,04,D14,22,02135
101002634411,-7912568.43,5205331.16,03,B3,14,02124
101002588953,-7904012.27,5218737.18,09,A7,1,02128
101002483693,-7910461.09,5205115.06,07,C11,16,02122
101002455958,-7912497.04,5211790.50,1C,D4,9,02118
101002344119,-7914819.20,5212520.99,10A,D4,21,02215
101002657360,-7909407.28,5214269.47,1C,A1,3,02210
101002633991,-7913770.89,5208909.56,10B,B2,11,02119
101002649562,-7916303.10,5205702.32,02,E13,19,02130
101002400519,-7909108.50,5210766.54,05,C6,7,02127
101002379149,-7912623.97,5212804.14,1C,D4,4,02116
101002600745,-7917978.47,5203505.26,06,E5,18,02131
101002675132,-7917037.54,5197881.91,08,E18,18,02136
101002302757,-7911337.22,5218117.35,1A,A15,2,02129
101002682192,-7910047.77,5212476.60,05,C6,6,02127
101002555554,-7919551.42,5198599.81,08,E18,18,02136
101002707624,-7913153.30,5210379.70,10B,B2,9,02119
101002378255,-7922840.90,5213955.37,04,D14,22,02135
101002469558,-7909402.38,5215660.22,1B,A1,3,02109
101002343470,-7911171.14,5212663.91,1C,D4,3,02118
101002565168,-7922198.83,5201027.85,06,E5,20,02132
101002371316,-7916385.62,5208046.21,02,E13,19,02130
101002589373,-7907556.70,5210740.94,05,C6,7,02127
101002557083,-7907417.29,5211721.48,05,C6,6,02127
101002476783,-7911703.37,5205276.14,07,C11,17,02124
101002298103,-7911100.08,5208380.41,03,B2,13,02125
101002330111,-7914303.80,5202847.73,07,B3,14,02126
101002327370,-7914206.03,5210160.55,10B,B2,11,02119
101002564099,-7916145.02,5208801.66,02,E13,19,02130
101002559385,-7912292.25,5208023.33,03,B2,13,02121
101002418307,-7917585.51,5201447.09,08,E18,18,02136
101002327454,-7911559.75,5218333.30,1A,A15,2,02129
101002330152,-7909556.51,5216000.63,1B,A1,3,02113
101002463043,-7912954.42,5207298.72,10B,B2,12,02121
101002707745,-7910463.27,5202820.64,07,C11,16,02124
101002487341,-7911859.21,5212933.67,1C,D4,4,02116
101002546779,-7912283.35,5202024.77,07,B3,17,02126
101002496943,-7911665.52,5207022.30,03,C11,14,02121
101002605848,-7917925.04,5198959.24,08,E18,18,02136
101002671186,-7903544.29,5219600.91,09,A7,1,02128
101002550322,-7916446.70,5208434.32,02,E13,19,02130
101002369101,-7915061.88,5207371.53,02,E13,11,02130
101002759194,-7912039.54,5213704.86,1C,D4,5,02116
101002554464,-7911025.16,5212639.85,1C,D4,3,02118
101002331252,-7909662.54,5210499.86,05,C6,7,02127
101002383908,-7906473.73,5211415.04,05,C6,6,02127
101002481405,-7910400.97,5213866.03,1C,A1,3,02111
101002399955,-7912718.60,5208595.40,10B,B2,12,02119
101002455805,-7912211.09,5211605.47,1C,D4,9,02118
101002497806,-7910862.68,5213717.36,1C,A1,3,02116
101002739461,-7916384.95,5205888.60,02,E13,19,02130
101002475649,-7921614.15,5214572.53,04,D14,22,02135
101002389667,-7920774.82,5204973.93,06,E5,20,02132
101002479201,-7912331.51,5204453.24,07,B3,17,02124
101002400028,-7911990.84,5206573.38,03,C11,14,02121
101002636022,-7918277.92,5202298.59,06,E5,18,02131
101002596155,-7911032.10,5214900.92,1B,A1,5,02114
101002635700,-7910191.73,5215687.80,1B,A1,3,02114
101002561300,-7918262.34,5201212.42,08,E18,18,02136
101002743984,-7915874.33,5211464.01,10A,B2,10,02115
101002642789,-7910540.12,5216920.96,1A,A15,2,02129
101002395743,-7920913.97,5203475.17,06,E5,20,02132
101002367877,-7911586.47,5213793.73,1C,D4,5,02116
101002530645,-7922068.34,5214217.03,04,D14,22,02135
101002636412,-7907096.95,5211173.11,05,C6,6,02127
101002481392,-7911566.72,5213053.09,1C,D4,5,02116
101002331815,-7914635.64,5209418.43,10B,B2,11,02119
101002671026,-7911937.13,5213932.31,1C,D4,5,02116
101002666065,-7912968.57,5213983.14,1C,D4,5,02116
101002470702,-7912739.76,5203014.74,07,B3,17,02124
101002596710,-7917883.85,5201356.83,08,E18,18,02136
101002717850,-7912300.03,5213734.98,1C,D4,5,02116
101002526829,-7913329.37,5213150.28,1C,D4,4,02115
101002503865,-7910442.11,5208470.44,03,C11,13,02125
101002738737,-7910455.47,5208953.70,03,C11,7,02125
101002472397,-7911184.61,5214965.70,1B,A1,5,02114
101002665380,-7911338.24,5206649.02,03,C11,15,02122
101002393281,-7922637.18,5213698.85,04,D14,22,02135
101002527301,-7910035.80,5206299.82,03,C11,15,02122
101002430577,-7910681.46,5204284.69,07,C11,16,02124
101002682367,-7909695.15,5215917.85,1B,A1,3,02113
101002600262,-7910412.28,5214758.04,1C,A1,3,02108
101002718225,-7910660.63,5215763.90,1B,A1,3,02114
101002682476,-7911711.59,5205346.67,07,C11,17,02124
101002408220,-7910193.88,5205332.08,07,C11,16,02122
101002542713,-7915501.60,5208771.55,02,E13,19,02130
101002655745,-7907447.09,5216820.64,09,A7,1,02128
101002344030,-7912076.28,5211879.41,1C,D4,9,02118
101002477505,-7908023.12,5216457.24,09,A7,1,02128
101002642184,-7919022.17,5202657.04,06,E5,18,02131
101002563490,-7907139.24,5215746.09,09,A7,1,02128
101002394868,-7921389.30,5204280.20,06,E5,20,02132
101002635142,-7918516.10,5213202.21,04,D14,21,02134
101002715540,-7910170.49,5215103.53,1B,A1,3,02203
101002671884,-7908534.09,5211555.62,05,C6,6,02127
101002466006,-7914511.96,5212347.79,10A,D4,5,02215
101002646231,-7920436.39,5213866.04,04,D14,22,02135
101002405500,-7910913.88,5214662.15,1B,A1,5,02108
101002324765,-7916448.12,5209695.46,02,E13,10,02130
101002587400,-7913090.95,5213307.19,1C,D4,5,02115
101002760586,-7914233.67,5203735.47,07,B3,14,02126
101002376500,-7911358.26,5214531.84,1B,A1,5,02108
101002488237,-7911607.02,5209859.31,03,B2,8,02119
101002383065,-7912389.69,5210965.34,10B,D4,8,02118
101002714736,-7911442.53,5214635.03,1B,A1,5,02114
101002727418,-7911867.01,5206387.12,03,C11,14,02121
101002661653,-7908233.93,5210872.31,05,C6,7,02127
101002342711,-7908602.16,5211049.21,05,C6,7,02127
101002722896,-7913624.74,5213534.65,10A,D4,5,02115
101002380269,-7922511.41,5204405.10,06,E5,20,02132
101002527305,-7919170.69,5213331.92,04,D14,21,02135
101002597406,-7914006.68,5208332.51,10B,B2,12,02121
101002558106,-7915459.30,5206950.06,02,E13,11,02130
101002729003,-7912141.96,5212718.29,1C,D4,4,02116
101002403620,-7911740.10,5208923.60,03,B2,13,02125
101002594694,-7914571.69,5211035.76,10A,B2,10,02120
101002501929,-7919963.28,5212042.07,04,D14,21,02135
101002682876,-7911128.95,5214771.37,1B,A1,5,02108
101002730916,-7911510.45,5214878.66,1B,A1,5,02114
101002601839,-7909600.42,5215662.07,1B,A1,3,02113
101002730787,-7911027.64,5214748.77,1B,A1,5,02108
101002468807,-7914159.09,5202447.53,07,B3,18,02126
101002433530,-7917547.65,5207362.50,02,E13,19,02130
101002746417,-7915354.65,5213471.39,10A,D4,21,02215
