id,x,y,pwd,pd,ward,zipcode
101003836020,-7917106.34,5201780.43,08,E18,18,02131
101004088374,-7908092.14,5217020.77,09,A7,1,02128
101003767649,-7911801.33,5205098.82,07,B3,17,02124
101003843178,-7911024.31,5209075.65,03,B2,7,02125
101003843660,-7911520.80,5207960.11,03,B2,15,02125
101003779689,-7912837.71,5212432.13,1C,D4,4,02115
101003735325,-7910621.33,5215784.78,1B,A1,3,
101004082776,-7907192.69,5210846.34,05,C6,7,02127
101003741711,-7907465.41,5215750.61,09,A7,1,02128
101004019193,-7913451.03,5211503.54,10B,D4,9,
101004104211,-7909691.66,5216098.21,1B,A1,3,
101003793834,-7908948.20,5211704.71,05,C6,6,02127
101003766779,-7913807.61,5210169.02,10B,B2,9,02119
101004069345,-7911211.33,5207291.74,03,C11,15,02125
101003997422,-7912197.62,5212641.48,1C,D4,4,02116
101004071995,-7910317.21,5213798.63,1C,A1,3,
101004007791,-7915281.20,5200870.94,08,E18,18,02126
101003651495,-7909885.13,5216294.37,1B,A1,3,
101003644684,-7908765.63,5211103.85,05,C6,7,02127
101004015735,-7913539.04,5201629.11,07,B3,18,02126
101003784990,-7912383.52,5211612.85,10B,D4,9,02118
101004066700,-7912073.63,5213110.02,1C,D4,4,02116
101004028824,-7909796.46,5209018.44,03,C11,13,02125
101003837374,-7916015.91,5198671.99,08,E18,18,02136
101003650953,-7912674.07,5207994.73,10B,B2,12,02121
101003742870,-7907139.25,5217670.98,09,A7,1,
101004042942,-7906805.29,5211438.15,05,C6,6,02127
101003925300,-7910506.68,5206819.10,03,C11,15,02122
101003875314,-7913903.25,5210385.49,10B,B2,9,
101003659636,-7912373.62,5212041.19,1C,D4,9,
101003781849,-7910555.40,5215011.15,1B,A1,3,02108
101004106679,-7911780.98,5218820.69,1A,A15,2,
101003664067,-7909462.76,5211021.15,05,C6,7,02127
101003972938,-7911487.40,5213344.86,1C,A1,5,02116
101003941488,-7909420.59,5211254.60,05,C6,6,
101003660964,-7916583.30,5205759.94,02,E5,19,
101004076210,-7911045.45,5217682.29,1A,A15,2,02129
101003838460,-7909668.76,5214875.91,1C,A1,3,
101003681529,-7912562.75,5211911.04,1C,D4,9,02118
101003782284,-7910033.57,5209522.81,03,C6,7,02125
101003913457,-7913967.61,5208488.51,10B,B2,12,02121
101003910394,-7919677.21,5204197.43,06,E5,20,02132
101003944638,-7920171.47,5202331.69,06,E5,20,02132
101003966456,-7904199.28,5219407.86,09,A7,1,02128
101003740866,-7908975.61,5214039.45,05,C6,6,02210
101004043763,-7911352.70,5212623.40,1C,D4,3,02118
101004032501,-7909657.31,5209747.15,05,C6,7,02127
101003624160,-7907858.71,5210866.52,05,C6,7,02127
101003853219,-7912249.95,5206223.06,03,C11,14,02121
101004015823,-7911111.15,5206724.27,03,C11,15,02122
101003610733,-7915572.84,5206612.90,02,E13,11,02130
101004105531,-7911478.50,5207233.04,03,C11,15,02125
101003712863,-7913107.38,5206945.19,10B,B2,12,
101003836997,-7907557.18,5217378.32,09,A7,1,
101003796871,-7908135.55,5216960.50,09,A7,1,02128
101003649430,-7912861.09,5210625.00,10B,B2,8,02119
101003683121,-7908500.67,5213734.58,05,C6,6,02210
101003626273,-7918807.80,5203554.91,06,E5,20,02131
101003837985,-7917399.61,5199685.67,08,E18,18,02136
101004065093,-7913015.83,5206924.47,03,B2,14,02121
101003720380,-7908235.76,5204519.44,07,C11,16,02122
101003731418,-7915381.37,5209780.29,10A,E13,10,02130
101003937759,-7908104.38,5216996.66,09,A7,1,02128
101003849666,-7920260.41,5203896.78,06,E5,20,
101003959111,-7909133.49,5211413.63,05,C6,6,
101004076242,-7911030.65,5213330.10,1C,A1,5,02116
101003580780,-7909652.84,5216178.50,1B,A1,3,02109
101004041201,-7918648.54,5214056.40,04,D14,21,
101003958999,-7911147.84,5215124.21,1B,A1,5,02114
101003716635,-7906353.62,5211583.62,05,C6,6,02127
101003920047,-7911566.44,5212638.46,1C,D4,3,02118
101003925547,-7911631.01,5205672.21,03,C11,17,02124
101004040828,-7907884.08,5211838.74,05,C6,6,02127
101004005981,-7913838.49,5204048.45,07,B3,14,02124
101004014325,-7909026.13,5207794.51,03,C11,13,02125
101003614033,-7911628.32,5213222.95,1C,A1,5,
101003848952,-7919663.85,5204856.55,06,E5,20,02132
101003683622,-7920002.26,5203538.36,06,E5,20,02131
101003918673,-7904744.44,5220101.60,09,A7,1,02128
101004006847,-7914075.27,5201371.57,07,B3,18,02126
101003963858,-7907211.73,5210879.59,05,C6,7,02127
101003706015,-7911179.04,5214980.77,1B,A1,5,02114
101003778349,-7920425.61,5201667.89,06,E5,20,
101004081164,-7908929.27,5210748.47,05,C6,7,02127
101003784471,-7912405.28,5208360.66,10B,B2,13,
101003665955,-7907551.17,5217783.35,09,A7,1,02128
101003721282,-7909939.38,5213998.70,1C,A1,3,
101003583379,-7918222.26,5204710.57,06,E5,20,02131
101003644276,-7912909.43,5213277.73,1C,D4,4,02199
101003941740,-7908004.20,5218098.20,09,A7,1,02128
101004105703,-7908947.26,5211628.64,05,C6,6,
101003718009,-7912193.95,5209596.83,10B,B2,8,
101003981770,-7913620.29,5207519.05,10B,B2,12,02121
101003647848,-7915253.37,5200588.15,08,E18,18,02126
101003706786,-7908603.03,5211009.01,05,C6,7,
101004069404,-7919503.55,5204375.00,06,E5,20,02131
101003791725,-7909123.30,5211447.34,05,C6,6,02127
101003738845,-7912205.41,5212424.60,1C,D4,4,02118
101003846203,-7910997.59,5212986.38,1C,D4,3,02118
101003667110,-7920033.78,5212858.15,04,D14,21,
101003970216,-7910374.19,5202720.17,07,C11,16,
101003953692,-7913114.90,5208368.08,10B,B2,12,02121
101004049589,-7913773.91,5208060.97,10B,B2,12,02121
101003729035,-7904752.24,5219501.13,09,A7,1,02128
101003839304,-7917054.52,5197680.97,08,E18,18,02136
101003925867,-7908011.21,5217121.73,09,A7,1,02128
101003724425,-7910352.74,5218315.23,1A,A15,2,02129
101003697457,-7907538.88,5217386.93,09,A7,1,02128
101004042658,-7910449.26,5205748.51,07,C11,16,
101003653952,-7915596.23,5201068.00,08,E18,18,02126
101003823225,-7907581.18,5217078.03,09,A7,1,02128
101003940066,-7915106.07,5211122.83,10A,B2,10,02120
101004046493,-7919792.98,5203720.43,06,E5,20,02131
101004104158,-7912805.44,5204334.35,07,B3,14,02124
101003839412,-7916658.22,5198884.04,08,E18,18,02136
101003725043,-7903281.35,5219669.94,09,A7,1,
101003839467,-7917476.43,5197093.03,08,E18,18,02136
101003605321,-7910471.04,5215815.40,1B,A1,3,02114
101003873424,-7915139.92,5201248.03,08,E18,18,
101004078549,-7911138.96,5218173.56,1A,A15,2,02129
101003985201,-7912478.26,5206966.65,03,B2,14,02121
101003682540,-7920328.30,5213376.66,04,D14,21,02135
101003880749,-7916448.12,5209695.46,02,E13,10,
101003831399,-7909101.06,5211861.13,05,C6,6,
101004021224,-7908975.72,5207536.66,03,C11,13,02125
101003839710,-7916271.95,5198174.21,08,E18,18,02136
101003734770,-7910585.66,5214532.07,1C,A1,3,
101003826766,-7913549.05,5204134.22,07,B3,14,02124
101003646141,-7911583.14,5206186.94,03,C11,15,02124
101003662646,-7911938.26,5204987.46,07,B3,17,02124
101003929344,-7912752.01,5202810.12,07,B3,18,02126
101003948857,-7910944.60,5217529.19,1A,A15,2,02129
101004105423,-7916448.82,5208300.04,02,E13,19,02130
101003623463,-7911329.99,5212508.79,1C,D4,3,02118
101003924158,-7915710.88,5208477.98,02,E13,19,02130
101003877013,-7921173.39,5213408.81,04,D14,22,
101004011958,-7911859.46,5203993.03,07,B3,17,02124
101003876067,-7909807.58,5215988.66,1B,A1,3,02113
101003708784,-7913822.90,5203992.77,07,B3,14,02124
101004086335,-7910306.30,5208813.69,03,C11,13,02125
101003965942,-7911959.41,5204678.96,07,B3,17,02124
101003837756,-7912211.07,5213972.21,,,,
101003729785,-7908673.24,5211692.66,05,C6,6,02127
101004025353,-7914713.67,5212412.70,10A,D4,5,02215
101003687765,-7909997.27,5212478.51,05,C6,6,02127
101003682626,-7915232.20,5209295.48,10A,E13,10,02130
101004007534,-7907544.68,5211622.33,05,C6,6,02127
101003659600,-7907532.21,5210664.14,05,C6,7,02127
101004019421,-7912561.46,5212589.85,1C,D4,4,02118
101003948702,-7914635.53,5208205.49,02,E13,11,02119
101003951218,-7908051.79,5211142.92,05,C6,6,02127
101003829591,-7907843.40,5211067.55,05,C6,6,
101003588400,-7913870.76,5207857.75,10B,B2,12,02121
101003702108,-7921380.79,5204202.49,06,E5,20,
101003884738,-7912604.83,5208882.35,10B,B2,12,02119
101004045935,-7912647.35,5213856.99,1C,D4,5,02116
101003703991,-7910531.63,5209107.69,03,C6,7,
101003875114,-7922440.16,5203407.46,06,E5,20,02132
101003966540,-7918997.47,5212883.83,04,D14,21,02135
101003832997,-7911654.37,5218647.31,1A,A15,2,02129
101003840956,-7918408.50,5198449.87,08,E18,18,02136
101004050830,-7912408.01,5213962.43,1C,D4,5,02116
101004043652,-7921069.84,5212170.35,04,D14,22,
101003628960,-7911282.63,5212512.13,1C,D4,3,02118
101004081431,-7909198.67,5211368.89,05,C6,6,02127
101003650908,-7917199.84,5204098.60,02,E5,19,
101004111514,-7911181.27,5213453.31,1C,A1,5,02116
101003894549,-7907620.14,5216547.64,09,A7,1,02128
101004110605,-7910712.06,5213723.91,1C,A1,3,02116
101003770223,-7915532.54,5210152.25,10A,B2,10,02120
101003648227,-7915127.55,5213022.54,10A,D4,21,02215
101003893056,-7907292.86,5217760.64,09,A7,1,02128
101004024350,-7915499.19,5211783.32,10A,B2,4,
101003696270,-7907106.96,5217555.70,09,A7,1,02128
101003681147,-7906719.43,5217965.23,09,A7,1,
101004088099,-7922161.85,5214447.50,04,D14,22,02135
101003963015,-7919051.80,5213997.54,04,D14,21,02134
101004021045,-7911969.41,5212751.42,1C,D4,4,02116
101003827315,-7909691.66,5216098.21,1B,A1,3,
101003657892,-7916254.12,5206087.61,02,E13,11,02130
101003841575,-7918040.82,5196186.38,08,E18,18,02136
101003588955,-7910353.22,5215765.82,1B,A1,3,02114
101003897176,-7910378.28,5213680.80,1C,A1,3,02111
101003921166,-7910717.84,5218169.79,1A,A15,2,02129
101003696151,-7909942.07,5210219.68,05,C6,7,02127
101004045155,-7909983.47,5209265.35,03,C6,7,02125
101003610306,-7921113.22,5213243.96,04,D14,22,02135
101003650008,-7912116.36,5211554.12,1C,D4,8,02118
101003943550,-7909985.69,5215961.54,1B,A1,3,02113
101003719870,-7910376.43,5208322.91,03,C11,13,02125
101004020030,-7916745.04,5203955.16,02,E18,18,02131
101003664738,-7910035.51,5212373.01,05,C6,6,
101004008728,-7911622.10,5207245.08,03,C11,15,02125
101003606205,-7912861.09,5207053.92,03,B2,14,02121
101003583802,-7909255.11,5211000.39,05,C6,7,02127
101004030228,-7912266.65,5203487.19,07,B3,17,02124
101003684241,-7910054.73,5203505.24,07,C11,16,02124
101003933303,-7911238.25,5212580.76,1C,D4,3,02118
101003838110,-7912489.28,5207985.70,03,B2,14,02121
101003731504,-7922437.59,5213659.01,04,D14,22,
101003662206,-7911652.88,5212427.45,1C,D4,3,02118
101003763894,-7907180.35,5216071.50,09,A7,1,02128
101003732940,-7914161.30,5209208.15,10B,B2,11,02119
101003586275,-7909555.20,5212079.92,05,C6,6,02127
101003610086,-7909934.49,5210340.40,05,C6,7,02127
101004108849,-7910788.32,5206110.18,03,C11,15,02122
101004002521,-7913208.63,5210022.70,10B,B2,12,02119
101003584951,-7911990.56,5212587.26,1C,D4,4,02116
101004065804,-7907749.39,5216063.69,09,A7,1,02128
101003970630,-7911331.77,5215236.59,1B,A1,3,
101003652177,-7912550.75,5213090.75,1C,D4,4,
101003847666,-7913782.81,5213343.36,10A,D4,5,02215
101003770660,-7908114.40,5217150.36,09,A7,1,02128
101004071154,-7913623.00,5213619.10,10A,D4,5,
101004013427,-7915357.99,5207910.89,02,E13,11,02130
101003711541,-7915787.67,5211415.33,10A,B2,10,
101004020096,-7914036.63,5208633.04,10B,B2,11,02119
101003703195,-7910073.91,5215945.05,1B,A1,3,
101003628004,-7912788.58,5209451.86,10B,B2,12,
101004109169,-7911667.74,5213091.82,1C,D4,5,02116
101003720186,-7916188.44,5209328.60,02,E13,10,02130
101003960559,-7910433.65,5208554.75,03,C11,13,02125
101003917506,-7914753.54,5202453.55,07,B3,18,02126
101004032710,-7921645.34,5203466.14,06,E5,20,02132
101003974032,-7911209.10,5214938.58,1B,A1,5,02114
101003627244,-7909770.86,5204311.78,07,C11,16,02122
101003665311,-7920869.43,5202716.68,06,E5,20,
101003962222,-7907486.56,5217037.34,09,A7,1,02128
101003781585,-7907800.48,5216045.91,09,A7,1,02128
101003842648,-7919786.74,5203240.61,06,E5,20,
101003786511,-7907377.47,5217198.57,09,A7,1,02128
101004068407,-7914685.61,5213368.96,10A,D4,5,02215
101003656646,-7921510.75,5202755.10,06,E5,20,
101004046231,-7910809.45,5217270.91,1A,A15,2,02129
101003621146,-7915709.23,5211344.72,10A,B2,10,
101004032737,-7912026.87,5211732.57,1C,D4,8,
101004067301,-7912382.41,5210634.03,10B,B2,8,02119
101003843351,-7918150.58,5199509.10,08,E18,18,02136
101004022677,-7912399.11,5214171.82,1C,D4,5,02116
101003826995,-7916323.14,5205755.00,02,E13,19,02130
101003883663,-7913885.90,5207361.99,02,B2,12,02130
101003630528,-7910171.59,5218037.93,1A,A15,2,02129
101003923322,-7907866.16,5216196.58,09,A7,1,02128
101003591235,-7920556.63,5204393.06,06,E5,20,02132
101003775386,-7912494.78,5212747.35,1C,D4,4,
101003683733,-7909177.52,5211391.47,05,C6,6,02127
101003960373,-7916329.81,5209028.99,02,E13,19,02130
101003788851,-7921160.57,5213144.31,04,D14,22,
101003712130,-7910809.45,5217270.91,1A,A15,2,02129
101003642266,-7910641.19,5212496.62,1C,D4,3,
101003923898,-7913885.24,5203405.94,07,B3,14,02126
101003967730,-7914047.77,5203666.25,07,B3,14,02126
101004016425,-7909448.22,5215690.52,1B,A1,3,
101003641889,-7909476.52,5209250.30,05,C6,13,
101003954981,-7911819.71,5219014.60,1A,A15,2,
101003935165,-7914488.01,5210673.18,10A,B2,10,
101003936551,-7910084.76,5215779.24,1B,A1,3,02113
101003787756,-7912239.93,5207753.87,03,B2,14,02121
101004033348,-7906466.54,5211036.97,05,C6,6,
101004014455,-7908355.98,5210918.63,05,C6,7,02127
101003723348,-7916572.49,5207266.16,02,E13,19,02130
101003936139,-7911931.57,5209689.94,03,B2,8,02119
101003763170,-7917034.47,5207552.17,02,E13,19,02130
101003656571,-7916159.19,5210838.27,10A,E13,10,
101004077115,-7911576.47,5203115.54,07,C11,17,02124
101003582506,-7908024.23,5217929.42,09,A7,1,02128
101003591368,-7908053.91,5217166.65,09,A7,1,02128
101003823131,-7920820.44,5214082.96,04,D14,22,02135
101003769695,-7912185.60,5214011.20,1C,D4,5,
101003664114,-7912060.89,5205547.73,03,B3,17,
101003914131,-7920013.38,5212123.40,04,D14,21,02135
101003796948,-7910551.21,5204852.02,07,C11,16,02122
101003697870,-7915867.84,5209315.05,02,E13,19,02130
101003717126,-7911186.84,5207318.84,03,C11,15,02125
101003834682,-7915005.11,5208837.79,10B,E13,11,02119
101003742052,-7912166.01,5207723.92,03,B2,14,02121
101003819537,-7912125.28,5204119.17,07,B3,17,02124
101003825456,-7911679.11,5213062.96,1C,D4,5,
101003668584,-7917989.58,5213677.75,04,D14,21,02134
101003887610,-7910926.94,5214630.89,1C,A1,5,
101003606877,-7911214.66,5213328.29,1C,A1,5,02116
101003843591,-7910787.21,5207523.56,03,C11,15,02125
101003710374,-7905621.95,5218556.34,09,A7,1,02128
101003700772,-7914110.10,5209534.86,10B,B2,11,02119
101004068498,-7910839.51,5217512.01,1A,A15,2,02129
101003951679,-7917736.39,5206295.51,02,E13,19,
101004083618,-7911840.30,5202450.53,07,B3,17,02126
101004030620,-7911022.76,5213519.53,1C,A1,5,
101003681266,-7911169.58,5214821.23,1B,A1,5,02108
101003791232,-7915415.81,5208463.61,02,E13,19,
101003876142,-7911628.34,5204225.56,07,C11,17,02124
101003945330,-7911991.68,5213855.49,1C,D4,5,02116
101003958014,-7912919.33,5213744.51,1C,D4,5,
101004030237,-7913575.76,5213662.68,1C,D4,5,02115
101003791766,-7910310.74,5217665.71,1A,A15,2,02129
101004008758,-7912493.62,5209369.30,10B,B2,12,02119
101004008591,-7912546.05,5212757.45,1C,D4,4,02116
101003860437,-7914877.55,5207286.77,02,E13,11,
101003652227,-7918587.39,5204558.58,06,E5,20,02131
101003948579,-7916723.89,5207463.36,02,E13,19,02130
101004106500,-7910185.56,5215638.16,1B,A1,3,
101003790669,-7910245.72,5218022.98,1A,A15,2,
101004021698,-7907848.94,5211383.87,05,C6,6,
101004062750,-7916278.69,5205788.42,02,E13,11,
101004052155,-7910365.96,5217480.12,1A,A15,2,
101003924964,-7912475.91,5211587.65,10B,D4,9,02118
101003590161,-7904036.76,5219837.42,09,A7,1,02128
101003658843,-7910029.36,5208771.72,03,C11,13,02125
101003878336,-7916241.87,5206862.76,02,E13,11,02130
101004103788,-7911972.77,5203481.17,07,B3,17,02124
101003778929,-7910762.71,5214079.93,1C,A1,3,02111
101003641923,-7909624.91,5215977.22,1B,A1,3,02113
101003593027,-7910122.76,5215854.64,1B,A1,3,
101003743380,-7911103.34,5218360.43,1A,A15,2,02129
101003926246,-7907580.07,5215964.55,09,A7,1,02128
101003686583,-7908588.64,5211284.55,05,C6,6,02127
101003723413,-7911071.05,5214994.17,1B,A1,5,
101003960714,-7908504.03,5211093.31,05,C6,7,02127
101003588102,-7920035.64,5212391.48,04,D14,21,02135
101003821876,-7911681.00,5204173.34,07,B3,17,02124
101003644285,-7919367.72,5215398.09,04,D14,22,02135
101003845304,-7917097.93,5200756.63,08,E18,18,02136
101003611982,-7913836.26,5205134.94,07,B3,14,02124
101003769418,-7912185.37,5213650.63,1C,D4,5,02116
101003849964,-7918524.92,5214807.68,04,D14,22,02134
101003925095,-7909916.68,5210701.79,05,C6,7,02127
101003736190,-7911563.09,5213664.18,1C,D4,5,02116
101004068321,-7911552.12,5213837.85,1C,A1,5,
101003730180,-7910571.97,5217464.03,1A,A15,2,
101003715801,-7909293.50,5210125.17,05,C6,7,02127
101003792209,-7907416.43,5216428.61,09,A7,1,02128
101003889230,-7920631.20,5214134.17,04,D14,22,02135
101004009447,-7908971.14,5204057.77,07,C11,16,02122
101003882868,-7909932.26,5212341.76,05,C6,6,02127
101003644981,-7918113.16,5204817.42,06,E5,20,02131
101003780066,-7922383.38,5212483.35,04,D14,22,02135
101004112433,-7907920.71,5218021.35,09,A7,1,02128
101003977245,-7916794.87,5202934.97,08,E18,18,
101004088068,-7918185.52,5203381.87,06,E5,18,02131
101004082242,-7921064.26,5199478.12,06,E5,20,02132
101003683871,-7919457.81,5213028.78,04,D14,21,02135
101003981354,-7911374.34,5208843.05,03,B2,13,
101003698263,-7908059.78,5218464.61,09,A7,1,
101003612256,-7911582.04,5203652.70,07,C11,17,02124
101003619282,-7910446.55,5215604.47,1B,A1,3,02114
101003608422,-7912970.19,5204242.56,07,B3,14,02124
101004025365,-7917710.19,5202835.70,06,E5,18,02131
101003663290,-7908292.94,5210620.90,05,C6,7,
101003875560,-7912546.05,5212314.65,1C,D4,4,02118
101004000663,-7909489.22,5203759.53,07,C11,16,02122
101003949294,-7911753.98,5211986.93,1C,D4,8,
101003826894,-7905924.93,5218647.89,09,A7,1,02128
101003794809,-7911283.68,5212642.98,1C,D4,3,02118
101003778739,-7912089.64,5212811.67,1C,D4,4,02116
101003591456,-7918148.61,5203936.87,06,E5,20,02131
101004104899,-7906917.73,5211332.74,05,C6,6,02127
101003891029,-7912605.05,5212380.92,1C,D4,4,02118
101003878732,-7919791.85,5212069.18,04,D14,21,02135
101004035626,-7912768.58,5213494.58,1C,D4,5,02116
101003853960,-7907431.73,5210694.89,05,C6,7,02127
101003885647,-7913895.09,5209169.77,10B,B2,11,02119
101003711803,-7909050.14,5211571.18,05,C6,6,02127
101004109385,-7909470.28,5215425.19,1B,A1,3,02110
101003939065,-7917560.21,5204474.61,02,E5,19,
101003968962,-7907045.54,5210858.71,05,C6,7,02127
101003858668,-7918916.87,5215152.52,04,D14,22,02134
101003690270,-7907456.50,5217079.54,09,A7,1,02128
101003618319,-7912530.47,5212365.86,1C,D4,4,02118
101003694661,-7911769.55,5213011.56,1C,D4,5,02116
101003793385,-7914760.21,5208337.97,02,E13,11,02119
101003956600,-7921798.96,5204918.25,06,E5,20,02132
101003739828,-7922065.02,5201790.10,06,E5,20,02132
101004110405,-7908584.18,5211511.95,05,C6,6,02127
101003934979,-7911062.17,5204815.90,07,C11,17,02124
101003837726,-7915852.25,5209516.80,10A,E13,10,02130
101003591195,-7911769.55,5213011.56,1C,D4,5,02116
101003700028,-7903925.44,5219380.73,09,A7,1,02128
101004036008,-7920950.61,5213079.40,04,D14,22,
101004075331,-7916032.97,5207852.80,02,E13,19,
101003746424,-7911964.96,5212894.51,1C,D4,4,02116
101003874167,-7915391.39,5209623.70,10A,E13,10,02130
101003885388,-7909590.51,5214596.62,1C,A1,3,02110
101003848139,-7916023.37,5200238.89,08,E18,18,02136
101003736130,-7912035.10,5204901.68,07,B3,17,02124
101004019648,-7920477.59,5205119.91,06,E5,20,02132
101003697343,-7907924.95,5211413.23,05,C6,6,02127
101003968616,-7909629.20,5211927.85,05,C6,6,
101003710338,-7919166.23,5212719.81,04,D14,21,02135
101003771587,-7906993.42,5211296.60,05,C6,6,02127
101003579427,-7914206.03,5210160.55,10B,B2,11,02119
101004029119,-7909691.82,5205183.09,07,C11,16,02122
101004021270,-7914439.41,5201412.04,08,B3,18,
101004105646,-7907003.43,5215717.46,09,A7,1,02128
101004035240,-7911568.56,5208262.99,03,B2,13,02125
101004109962,-7918729.88,5202549.84,06,E5,18,02131
101004009197,-7911308.06,5212489.21,1C,D4,3,02118
101004088744,-7906125.13,5211722.61,05,C6,6,
101003630621,-7913890.68,5209966.82,10B,B2,11,02119
101003612581,-7908425.00,5210683.72,05,C6,7,02127
101003792157,-7911129.34,5213931.60,1C,A1,5,
101003652207,-7910327.77,5209035.58,03,C6,7,
101003827347,-7907229.42,5210877.97,05,C6,7,02127
101003849484,-7917200.39,5200390.51,08,E18,18,02136
101004038050,-7908497.51,5216627.58,09,A7,1,
101003666671,-7906508.47,5218067.93,09,A7,1,
101003611385,-7906605.74,5211746.93,05,C6,6,02127
101003734132,-7918268.99,5214991.32,04,D14,22,02134
101003580211,-7919726.19,5204313.30,06,E5,20,02132
101003836051,-7910530.04,5218122.32,1A,A15,2,02129
101003893539,-7909551.91,5210541.58,05,C6,7,
101004076863,-7917597.74,5214308.91,04,D14,21,02134
101003849780,-7916828.54,5197911.05,08,E18,18,02136
101003623151,-7919995.56,5213900.69,04,D14,22,02135
101003925558,-7914086.72,5208009.79,10B,B2,12,02121
101003833998,-7914494.27,5204031.19,02,B3,14,02126
101003837705,-7913239.33,5213423.38,1C,D4,5,
101003783112,-7915724.24,5206852.22,02,E13,11,02130
101003651047,-7911641.82,5212438.20,1C,D4,3,02118
101003912133,-7912262.03,5212799.07,1C,D4,4,02116
101003837321,-7908014.21,5217976.14,09,A7,1,02128
101003922593,-7910462.19,5208300.29,03,C11,13,
101003698854,-7904193.72,5218776.37,09,A7,1,02128
101004111568,-7910829.97,5213317.38,1C,A1,3,
101003961811,-7908092.14,5217020.77,09,A7,1,02128
101004024451,-7912149.30,5205459.88,03,B3,17,
101003925733,-7913837.37,5203621.11,07,B3,14,02126
101003892862,-7918214.45,5215027.48,04,D14,22,02134
101003927997,-7911077.74,5214940.99,1B,A1,5,02114
101003850616,-7916100.51,5198136.62,08,E18,18,02136
101003837281,-7911734.09,5212588.56,1C,D4,3,
101004028064,-7913027.74,5206119.37,03,B3,14,02121
101003861945,-7912411.04,5206951.01,03,B2,14,
101003862890,-7913440.29,5206453.65,02,B2,12,02130
101003736966,-7912560.52,5211957.72,1C,D4,9,02118
101003765271,-7913404.47,5212350.83,10A,D4,4,
101003612565,-7909159.23,5211625.87,05,C6,6,02127
101003687781,-7912169.79,5212652.02,1C,D4,4,02116
101003622721,-7911831.00,5206038.15,03,C11,14,02121
101003820515,-7912713.83,5208719.62,10B,B2,12,
101003852763,-7920421.00,5211974.74,04,D14,21,02135
101004035980,-7907367.45,5218346.86,09,A7,1,02128
101004038746,-7914753.54,5202453.55,07,B3,18,02126
101004047678,-7913197.25,5212206.58,10A,D4,4,
101003743232,-7909074.00,5205032.62,07,C11,16,
101003685640,-7917282.38,5204794.39,02,E5,19,02131
101003774624,-7922299.90,5202489.67,06,E5,20,02132
101003652632,-7910666.20,5208433.25,03,C11,13,
101004001989,-7910809.45,5217270.91,1A,A15,2,02129
101003930719,-7913778.36,5209141.90,10B,B2,12,02119
101003851005,-7916254.13,5199571.36,08,E18,18,02136
101003777279,-7910189.21,5217067.30,1A,A15,2,02129
101003881562,-7909411.29,5207728.28,03,C11,13,02125
101003916227,-7912818.79,5208401.19,10B,B2,12,02121
101003610634,-7911064.40,5202928.97,07,C11,17,02124
101003592099,-7910878.49,5207404.64,03,C11,15,02125
101004005129,-7909795.35,5205539.77,07,C11,16,02122
101003978653,-7918304.83,5215518.42,04,D14,22,
101003742974,-7907408.65,5210783.10,05,C6,7,02127
101003605399,-7910859.56,5207041.87,03,C11,15,02122
101003885759,-7921849.73,5202018.92,06,E5,20,02132
101003944402,-7918089.77,5213734.27,04,D14,21,02134
101003669008,-7910061.68,5208781.63,03,C11,13,02125
101003919445,-7907526.60,5217289.58,09,A7,1,02128
101003949706,-7910461.04,5205903.99,07,C11,16,02122
101004001699,-7916932.06,5204055.98,02,E18,19,02131
101003661237,-7915762.08,5208765.52,02,E13,19,02130
101003788672,-7922000.45,5203526.33,06,E5,20,02132
101003730852,-7907142.14,5217637.68,09,A7,1,02128
101004036979,-7907859.44,5217843.52,09,A7,1,
101003962592,-7915888.06,5207243.55,02,E13,19,
101003655125,-7914235.22,5211762.62,10A,D4,4,
101004021850,-7915809.95,5209670.38,10A,E13,10,02130
101003831203,-7911654.34,5204912.73,07,C11,17,02124
101003751565,-7913156.09,5205708.34,03,B3,14,02121
101003716804,-7912556.11,5208013.04,03,B2,14,
101003999879,-7918773.27,5213986.55,04,D14,21,02134
101004015321,-7912500.43,5201877.34,07,B3,18,02126
101003773521,-7909220.71,5207973.80,03,C11,13,02125
101003971274,-7910939.53,5207058.90,03,C11,15,02122
101003690077,-7909953.94,5212214.50,05,C6,6,
101004014742,-7912155.32,5213067.72,1C,D4,4,02116
101003620769,-7908123.53,5210921.63,05,C6,7,
101004071519,-7910483.31,5204698.52,07,C11,16,02124
101004037721,-7911830.28,5204639.83,07,B3,17,02124
101004014692,-7912497.04,5211790.50,1C,D4,9,02118
101003966430,-7912312.33,5212566.45,1C,D4,4,
101003748590,-7910281.14,5218008.40,1A,A15,2,02129
101003692574,-7911274.78,5211929.11,1C,D4,8,02118
101004078286,-7911759.10,5212840.59,1C,D4,5,
101003918985,-7914766.90,5202437.00,07,B3,18,02126
101003620959,-7915106.88,5212546.75,10A,D4,21,
101003584856,-7919440.98,5212840.17,04,D14,21,
101004108927,-7911661.77,5204177.76,07,C11,17,02124
101003881097,-7908059.78,5218464.61,09,A7,1,
101003895734,-7911746.98,5213425.98,1C,D4,4,02116
101003970691,-7910155.24,5207489.54,03,C11,15,02125
101003770137,-7912246.60,5213677.74,1C,D4,5,02116
101003943109,-7903554.74,5219659.57,09,A7,1,02128
101004012766,-7921455.63,5214181.32,04,D14,22,02135
101004038622,-7909594.97,5211430.63,05,C6,6,02127
101003890314,-7912255.52,5206227.58,03,C11,14,02121
