id,x,y,pd,ward,zipcode,beat,ct
8468,-9763876.47,5146058.56,11,26,60651,1121,8366
8469,-9766832.08,5156929.35,17,39,60630,1712,1404
8470,-9772639.26,5153928.03,16,38,60634,1632,1701
8471,-9765501.99,5122308.39,8,18,60652,0834,7003.02
8472,-9761583.39,5153421.61,19,47,60618,1921,8437
8473,-9769591.76,5144786.11,15,37,60644,1524,2515
8474,-9766066.81,5140247.96,10,24,60623,1011,2909
8475,-9774276.48,5151622.11,25,29,60634,2511,1801
8476,-9749834.8,5126562.96,3,5,60649,0332,4302
8477,-9759205.12,5147600.02,14,2,60622,1433,2415
8478,-9768526.41,5152378.04,16,31,60641,1634,1510.01
8479,-9752726.92,5132614.94,2,4,60653,0221,8436
8480,-9758460.0,5160858.64,24,49,60626,2432,105.03
8481,-9746428.9,5123073.67,4,7,60617,0422,4601
8482,-9772259.51,5155564.75,16,38,60630,1622,1505.01
8483,-9752630.24,5120752.52,6,8,60619,0633,4409
8484,-9759112.94,5145609.49,12,1,60622,1213,2421
8485,-9753191.41,5120101.28,6,9,60619,0633,4903
8486,-9763808.9,5113673.84,22,19,60655,2211,7404
8487,-9770733.91,5130134.45,8,23,60638,0811,5608
8488,-9763430.22,5138384.58,10,12,60623,1024,3008
8489,-9760499.07,5144150.34,12,27,60612,1223,8378
8490,-9765716.22,5151248.84,25,30,60618,2523,2105.02
8491,-9751154.82,5119285.77,5,8,60628,0511,5001
8492,-9762328.09,5143355.6,12,27,60612,1222,8370
8493,-9763051.69,5158639.38,20,40,60659,2011,207.01
8494,-9764700.47,5147026.7,25,26,60651,2535,2307
8495,-9756184.47,5136050.06,9,11,60616,0915,8400
8496,-9757796.33,5123093.86,6,21,60620,0613,7107
8497,-9760382.52,5156867.56,20,40,60640,2032,404.02
8498,-9759052.6,5129768.6,7,15,60636,0715,6703
8499,-9758165.92,5126550.62,7,17,60636,0725,6716
8500,-9763543.32,5123475.23,8,18,60652,0834,7004.01
8501,-9758277.07,5151728.11,19,32,60657,1933,628
8502,-9760966.62,5142899.39,12,27,60612,1223,2809
8503,-9757759.85,5119747.11,22,21,60620,2222,7302.01
8504,-9772749.67,5156553.58,16,45,60656,1613,1007
8505,-9763073.43,5127799.33,8,17,60629,0823,6605
8506,-9758749.12,5154652.19,19,47,60613,1912,601
8507,-9770809.03,5153411.83,16,38,60634,1633,1506
8508,-9760514.81,5134522.02,9,12,60609,0912,5905
8509,-9760521.86,5153856.53,19,47,60618,1921,505
8510,-9757102.93,5148583.97,18,43,60614,1813,8326
8511,-9759307.7,5143474.16,12,27,60612,1224,8381
8512,-9748785.49,5126834.69,3,5,60649,0331,4301.01
8513,-9761964.26,5139868.27,10,24,60608,1023,2916
8514,-9759312.52,5124654.26,6,17,60620,0611,7104
8515,-9763201.11,5139533.2,10,24,60623,1022,8431
8516,-9756613.16,5149431.02,18,43,60614,1812,712
8517,-9755921.24,5139799.24,12,25,60616,1235,8419
8518,-9752314.67,5133040.17,2,4,60653,0221,3903
8519,-9772396.89,5156390.93,16,45,60630,1622,1103
8520,-9758775.03,5132249.91,9,20,60609,0933,6112
8521,-9763856.19,5152927.0,17,35,60618,1733,8311
8522,-9759493.55,5121249.23,22,21,60620,2221,7113
8523,-9753917.65,5145265.49,18,42,60611,1834,814.01
8524,-9757410.98,5147651.16,18,2,60614,1813,8326
8525,-9770832.62,5147507.48,25,29,60639,2531,2504
8526,-9766223.45,5160346.56,17,39,60646,1711,1203
8527,-9773313.54,5148877.82,25,29,60707,2512,2505
8528,-9767879.06,5148335.83,25,36,60639,2533,1911
8529,-9758009.35,5143654.45,12,27,60607,1224,8330
8530,-9761513.33,5163569.21,24,50,60645,2411,201
8531,-9773324.51,5130045.09,8,23,60638,0811,5609
8532,-9755547.14,5143952.42,1,42,60606,0122,8391
8533,-9762410.79,5128230.4,8,16,60629,0823,6603.02
8534,-9745769.12,5122601.74,4,10,60617,0424,4602
8535,-9757367.95,5127371.62,7,6,60621,0724,6810
8536,-9756734.08,5148631.4,18,43,60614,1813,718
8537,-9754489.14,5145130.29,18,42,60611,1834,815
8538,-9757852.06,5131282.63,9,20,60609,0933,6111
8539,-9764413.55,5126776.73,8,13,60629,0833,6504
8540,-9759248.14,5152172.03,19,47,60657,1922,625
8541,-9772036.6,5159942.11,16,39,60646,1611,1001
8542,-9768391.43,5148626.04,25,36,60639,2522,1911
8543,-9771288.54,5153954.32,16,38,60634,1624,1505.02
8544,-9767326.68,5159937.39,17,39,60646,1711,1203
8545,-9761864.33,5142535.21,11,28,60612,1125,8374
8546,-9759402.19,5142028.82,12,27,60612,1231,8382
8547,-9757882.84,5129146.44,7,16,60636,0713,6701
8548,-9754277.64,5130008.16,2,20,60637,0225,4005
8549,-9774623.33,5159491.07,16,41,60631,1612,1003
8550,-9754759.39,5110795.27,5,9,60628,0523,5305.02
8551,-9767033.35,5142015.41,11,28,60624,1131,2605
8552,-9768424.35,5150306.27,25,31,60639,2521,1908
8553,-9767804.95,5152816.02,17,30,60641,1731,1510.02
8554,-9760628.13,5115217.99,22,19,60643,2212,7502
8555,-9765120.54,5147071.58,25,26,60651,2535,2307
8556,-9757594.67,5151996.68,19,44,60657,1924,621
8557,-9765257.61,5144074.88,11,37,60624,1122,2601
8558,-9744330.22,5117371.57,4,10,60617,0432,5201
8559,-9768688.15,5147322.22,25,37,60651,2533,2508
8560,-9754947.52,5129296.51,2,20,60621,0232,8346
8561,-9771884.51,5157427.3,16,45,60630,1622,1103
8562,-9759763.62,5132197.16,9,15,60609,0931,6114
8563,-9763445.09,5133194.15,8,14,60632,0821,5804
8564,-9758431.47,5151264.62,19,32,60657,1933,628
8565,-9758944.89,5154124.05,19,47,60613,1922,604
8566,-9757240.51,5128441.12,7,16,60621,0712,6806
8567,-9761615.78,5122990.89,8,18,60652,0835,7005.01
8568,-9758856.04,5116291.45,22,19,60643,2212,7207
8569,-9761174.51,5139357.07,10,28,60608,1023,8412
8570,-9756786.36,5118783.89,22,21,60643,2223,7304
8571,-9758863.0,5143994.9,12,27,60607,1215,8330
8572,-9763767.24,5157072.29,17,39,60625,1713,1402
8573,-9759549.89,5147759.51,14,32,60622,1433,2402
8574,-9777912.45,5153071.54,16,38,60634,1631,1705
8575,-9758924.6,5149631.61,18,2,60614,1811,8325
8576,-9765203.24,5125228.12,8,18,60629,0833,6505
8577,-9761624.54,5122046.61,8,18,60652,0835,7005.02
8578,-9759760.54,5130528.76,9,16,60609,0932,6117
8579,-9758968.43,5131409.2,9,20,60609,0931,6113
8580,-9755325.3,5141648.62,1,25,60607,0123,8390
8581,-9765979.15,5154383.62,17,39,60641,1722,1603
8582,-9771096.33,5147540.21,25,29,60639,2531,2504
8583,-9764458.85,5155141.64,17,35,60618,1723,1605.01
8584,-9744325.29,5108591.46,4,10,60633,0433,5501
8585,-9754660.28,5117203.7,5,34,60628,0512,4910
8586,-9766527.56,5137281.51,10,22,60623,1031,3018.01
8587,-9760527.99,5135595.07,9,12,60609,0912,5905
8588,-9763184.37,5141977.3,11,24,60612,1134,8373
8589,-9757073.7,5120640.4,22,21,60620,2222,7302.02
8590,-9764464.69,5127112.49,8,13,60629,0833,6503.02
8591,-9761437.5,5163265.29,24,50,60645,2411,201
8592,-9753076.96,5115903.94,5,9,60628,0513,4909.01
8593,-9765681.44,5140223.35,10,24,60623,1011,2909
8594,-9757115.63,5154511.44,19,46,60613,1915,314
8595,-9756114.6,5118709.09,22,34,60628,2223,7305
8596,-9765099.96,5154743.28,17,35,60618,1723,1604
8597,-9757645.15,5141472.62,12,25,60607,1232,8333
8598,-9761628.78,5161167.3,24,50,60645,2412,206.02
8599,-9776677.51,5152254.59,16,38,60634,1631,1707
8600,-9766350.75,5123370.83,8,18,60652,0834,7003.01
8601,-9759030.78,5142755.61,12,27,60612,1231,8381
8602,-9774638.6,5157207.18,16,41,60656,1613,1005
8603,-9755302.13,5137865.12,9,11,60616,0914,8411
8604,-9763995.24,5147394.72,14,26,60651,1422,2309
8605,-9755560.73,5130254.14,9,3,60609,0935,8438
8606,-9759170.1,5158800.08,20,48,60660,2013,305
8607,-9753164.51,5117917.25,5,9,60628,0511,4908
8608,-9760564.36,5161597.37,24,50,60645,2412,205
8609,-9756542.2,5131306.24,9,20,60609,0935,8438
8610,-9763977.87,5143732.34,11,28,60624,1123,8368
8611,-9764458.55,5148603.88,14,26,60647,1413,2210
8612,-9764331.51,5154359.06,17,35,60618,1723,1605.02
8613,-9762404.21,5129356.63,8,16,60629,0824,6308
8614,-9769866.84,5153725.09,16,38,60641,1633,1507
8615,-9758598.32,5115885.05,22,19,60643,2212,7502
8616,-9756598.06,5124960.75,7,6,60621,0733,6814
8617,-9760467.88,5142824.56,12,27,60612,1225,8380
8618,-9748872.45,5127612.76,3,5,60649,0331,8439
8619,-9757092.51,5123687.6,6,17,60620,0612,7108
8620,-9753401.53,5129473.69,2,20,60637,0232,4004
8621,-9763283.51,5139378.17,10,24,60623,1022,8431
8622,-9757615.65,5125225.39,7,17,60636,0734,6718
8623,-9759461.9,5158871.39,20,40,60660,2012,304
8624,-9753244.59,5123094.53,6,6,60619,0631,4403
8625,-9769358.0,5156613.59,16,45,60630,1623,1105.02
8626,-9757154.96,5151656.27,19,44,60657,1933,630
8627,-9756020.67,5112985.51,5,34,60628,0524,5302
8628,-9759117.88,5161241.6,24,49,60626,2432,106
8629,-9767495.84,5132848.97,8,22,60632,0815,5601
8630,-9769373.62,5151795.6,16,30,60641,1634,1511
8631,-9759157.88,5149609.34,18,2,60614,1811,8325
8632,-9760537.6,5147588.34,14,2,60647,1434,2405
8633,-9746474.54,5120900.4,4,10,60617,0423,8339
8634,-9765600.57,5160551.18,17,39,60659,1711,1301
8635,-9765355.13,5138094.05,10,22,60623,1013,3005
8636,-9754786.02,5145121.01,18,42,60654,1832,816
8637,-9762355.82,5132720.09,9,15,60632,0922,8428
8638,-9757476.63,5119101.85,22,21,60643,2213,7304
8639,-9758230.0,5136587.92,9,11,60608,0913,6009
8640,-9766481.64,5148171.1,25,35,60639,2534,8312
8641,-9746711.21,5124838.28,4,7,60649,0421,4314
8642,-9754893.81,5126336.77,7,6,60621,0731,6903
8643,-9762037.53,5139661.31,10,24,60608,1023,2916
8644,-9754259.8,5139228.31,1,3,60616,0131,3301
8645,-9763046.52,5138794.15,10,12,60623,1033,3009
8646,-9747781.68,5118334.08,4,7,60617,0431,5103
8647,-9757333.53,5155826.12,19,46,60640,1914,315.01
8648,-9764716.14,5150784.19,25,30,60618,2523,2105.02
8649,-9753608.98,5124802.97,6,6,60619,0623,6913
8650,-9758795.01,5132733.56,9,15,60609,0924,8426
8651,-9759374.4,5159215.37,20,40,60660,2012,304
8652,-9756957.07,5145283.13,12,27,60642,1214,2435
8653,-9764325.94,5159945.13,17,50,60659,1711,1301
8654,-9764823.06,5127104.25,8,13,60629,0833,6503.02
8655,-9758883.28,5161557.04,24,49,60626,2432,105.02
8656,-9756465.74,5141492.73,1,25,60607,0124,8419
8657,-9748206.52,5124901.8,4,7,60649,0414,4312
8658,-9756645.15,5139573.87,12,11,60616,1235,3102
8659,-9764423.01,5145620.45,11,27,60651,1121,2311
8660,-9775400.57,5162623.22,16,41,60631,1611,902
8661,-9747143.61,5124014.01,4,7,60649,0421,4313.01
8662,-9755154.02,5119657.39,6,21,60620,0634,8340
8663,-9766310.61,5143331.41,11,28,60624,1114,2603
8664,-9758803.31,5140251.8,12,28,60608,1233,8429
8665,-9760958.34,5117082.65,22,19,60655,2211,7205
8666,-9761210.88,5151933.64,19,32,60618,1921,510
8667,-9764355.96,5149395.48,14,35,60647,1413,2210
8668,-9759882.59,5139034.25,12,25,60608,1234,3109
8669,-9764904.31,5138221.8,10,22,60623,1013,3006
8670,-9764003.49,5129249.87,8,23,60629,0822,6309
8671,-9766504.36,5128912.63,8,13,60629,0813,6502
8672,-9774041.39,5147643.49,25,29,60707,2513,2505
8673,-9761325.94,5128964.89,8,16,60629,0824,8350
8674,-9754160.33,5123566.71,6,6,60619,0623,4403
8675,-9760133.06,5129106.13,7,15,60636,0715,6705
8676,-9754451.4,5145475.83,18,42,60611,1833,815
8677,-9759284.49,5135604.6,9,12,60609,0912,5907
8678,-9766613.34,5159701.83,17,39,60646,1711,1203
8679,-9757772.2,5139111.94,12,25,60608,1235,3105
8680,-9746295.84,5121292.06,4,10,60617,0423,4607
8681,-9761266.94,5155203.16,19,47,60625,1911,409
8682,-9761849.43,5123073.9,8,18,60652,0835,7005.01
8683,-9771394.12,5150809.5,25,30,60634,2511,1904.01
8684,-9759870.5,5162367.52,24,49,60626,2424,107.02
8685,-9759341.07,5133144.7,9,15,60609,0924,6103
8686,-9753482.55,5136178.3,2,4,60616,0211,3510
8687,-9744324.51,5108677.37,4,10,60633,0433,5501
8688,-9755771.93,5110288.35,5,9,60628,0523,5305.03
8689,-9765245.75,5160148.38,17,39,60659,1711,1301
8690,-9763188.98,5159396.9,20,40,60659,2011,207.01
8691,-9765426.34,5135328.41,10,22,60632,1031,8305
8692,-9758594.23,5126940.65,7,16,60636,0725,6716
8693,-9763693.05,5137693.21,10,12,60623,1032,8408
8694,-9758691.03,5126597.12,7,16,60636,0725,6716
8695,-9763163.31,5150615.1,14,32,60647,1411,2205
8696,-9763607.78,5153892.51,17,33,60618,1733,1607
8697,-9766239.27,5148659.64,25,35,60639,2522,2004.02
8698,-9760130.14,5129983.9,7,15,60636,0715,6705
8699,-9759528.72,5140767.77,12,28,60608,1233,8429
8700,-9761999.25,5133696.91,9,12,60632,0921,5806
8701,-9765692.83,5146409.9,25,37,60651,2534,8421
8702,-9768588.1,5128193.4,8,23,60638,0813,9801
8703,-9769169.9,5157555.27,16,45,60630,1623,1105.01
8704,-9754778.93,5144627.38,18,42,60654,1831,816
8705,-9754537.81,5125494.97,7,6,60621,0731,6911
8706,-9766582.48,5132013.15,8,14,60632,0815,5703
8707,-9761628.74,5151049.72,14,33,60618,1411,2109
8708,-9766559.07,5156292.08,17,39,60630,1712,1404
8709,-9758316.73,5153079.1,19,44,60613,1923,612
8710,-9753635.74,5114073.26,5,9,60628,0531,4914
8711,-9770301.6,5143008.7,15,29,60644,1513,2521.01
8712,-9752964.92,5144687.06,18,42,60611,1834,814.02
8713,-9753178.65,5128303.28,3,20,60637,0313,4206
8714,-9759429.24,5139394.73,12,25,60608,1234,3108
8715,-9753131.69,5131932.13,2,3,60615,0223,3812
8716,-9775647.75,5161903.82,16,41,60631,1611,902
8717,-9757792.87,5117563.91,22,34,60643,2213,7306
8718,-9772553.22,5147878.99,25,29,60707,2513,2505
8719,-9750270.9,5131564.78,2,4,60615,0222,3907
8720,-9768167.18,5151969.4,16,31,60641,1634,1510.02
8721,-9755765.14,5133419.39,9,11,60609,0925,6108
8722,-9757834.67,5153889.56,19,46,60613,1923,8321
8723,-9775024.26,5163210.2,16,41,60631,1611,901
8724,-9759237.88,5157705.78,20,40,60640,2012,309
8725,-9755960.4,5136895.76,9,11,60616,0914,8401
8726,-9762937.86,5148512.63,14,1,60647,1421,2225
8727,-9768081.98,5158393.88,17,39,60646,1712,1302
8728,-9769147.12,5146632.04,25,37,60651,2532,2507
8729,-9754588.05,5139356.16,1,3,60616,0131,3301
8730,-9751282.71,5130313.21,2,5,60637,0235,8362
8731,-9766451.79,5140079.03,10,24,60623,1012,2909
8732,-9767104.42,5152052.8,17,30,60641,1731,1612
8733,-9749554.66,5131223.14,2,5,60615,0234,4101
8734,-9763937.93,5142875.89,11,28,60624,1124,2713
8735,-9771429.23,5156979.56,16,45,60630,1622,1103
8736,-9753872.58,5141571.43,1,4,60605,0114,3206
8737,-9766799.03,5151147.47,25,31,60641,2523,2001
8738,-9761700.56,5127331.07,8,17,60629,0831,6608
8739,-9759623.31,5159615.39,24,40,60660,2433,303
8740,-9759526.47,5126806.11,7,16,60636,0726,6713
8741,-9771545.26,5152564.36,16,36,60634,1633,1711
8742,-9771486.52,5149565.99,25,36,60639,2512,1913.01
8743,-9767956.21,5151980.81,16,31,60641,1634,1510.02
8744,-9753373.05,5116338.86,5,9,60628,0512,4909.02
8745,-9750113.46,5129331.24,2,5,60637,0235,4110
8746,-9756497.14,5149998.3,19,43,60614,1935,702
8747,-9759635.09,5127077.07,7,15,60636,0726,6713
8748,-9763220.16,5135679.53,9,12,60623,0911,8435
8749,-9768906.46,5146035.12,15,37,60651,1531,2511
8750,-9761524.53,5145176.87,12,26,60612,1221,2428
8751,-9754894.25,5127286.98,7,20,60621,0722,8425
8752,-9769012.65,5127421.69,8,13,60638,0813,6407
8753,-9764949.07,5154625.45,17,35,60618,1723,1604
8754,-9759629.27,5145729.99,12,1,60622,1212,2422
8755,-9761977.58,5140606.29,10,28,60608,1023,8433
8756,-9758960.09,5133128.64,9,15,60609,0924,6103
8757,-9762558.38,5122617.13,8,18,60652,0835,7005.01
8758,-9765962.27,5143128.54,11,28,60624,1115,2602
8759,-9760596.38,5127330.18,8,16,60636,0832,6607
8760,-9759046.02,5139262.91,12,25,60608,1234,3108
8761,-9751088.75,5122156.05,4,8,60619,0412,8343
8762,-9748095.53,5124656.62,4,7,60649,0414,4312
8763,-9766214.29,5147757.99,25,26,60639,2534,2305
8764,-9762280.42,5158515.12,20,40,60659,2011,208.01
8765,-9760680.46,5146865.53,14,2,60622,1424,2413
8766,-9755986.74,5120462.51,22,21,60620,2223,7115
8767,-9752791.24,5109383.59,5,9,60827,0533,5401.02
8768,-9755505.61,5115003.41,22,34,60628,2233,4912
8769,-9764905.22,5143138.41,11,28,60624,1122,2705
8770,-9748804.6,5125194.87,3,8,60649,0333,4308
8771,-9770096.94,5150811.58,25,31,60641,2514,1903
8772,-9754132.11,5133406.52,2,3,60653,0215,3807
8773,-9753870.44,5143672.57,1,42,60602,0114,3201
8774,-9762476.44,5123552.14,8,18,60652,0835,7005.01
8775,-9767159.58,5156111.19,17,39,60630,1722,1601
8776,-9767599.02,5150197.37,25,31,60639,2521,1909
8777,-9772082.75,5159535.25,16,39,60646,1611,1001
8778,-9775844.4,5152182.21,16,38,60634,1631,1707
8779,-9761264.29,5153011.81,19,47,60618,1921,505
8780,-9760182.93,5154527.75,19,47,60613,1912,501
8781,-9761313.97,5114586.3,22,19,60655,2212,7504
8782,-9768105.66,5157486.04,16,39,60630,1621,1204
8783,-9760909.23,5150427.91,14,1,60647,1432,8309
8784,-9755903.66,5150521.98,19,43,60614,1935,701.01
8785,-9756491.24,5110207.32,5,34,60643,0523,5305.03
8786,-9758897.31,5124178.68,6,17,60620,0611,7104
8787,-9769916.77,5151769.77,25,31,60641,2514,1903
8788,-9766960.8,5152239.38,17,30,60641,1731,1612
8789,-9755103.72,5117063.11,5,34,60628,0512,4910
8790,-9763491.13,5131183.39,8,14,60632,0822,6303
8791,-9753126.44,5115941.89,5,9,60628,0513,4909.01
8792,-9761129.98,5146210.22,12,1,60622,1212,2424
8793,-9758164.28,5152562.61,19,44,60657,1924,615
8794,-9759295.12,5115708.34,22,19,60643,2212,7502
8795,-9755284.88,5131536.6,9,3,60609,0935,8356
8796,-9754024.73,5118436.23,5,9,60628,0511,4908
8797,-9762628.79,5148814.0,14,1,60647,1414,2213
8798,-9765877.16,5130125.72,8,23,60632,0815,6202
8799,-9764032.76,5155302.07,17,33,60625,1724,1407.02
8800,-9760665.14,5116743.61,22,19,60655,2211,7205
8801,-9764267.15,5145468.41,11,27,60651,1121,2311
8802,-9770217.89,5129471.77,8,23,60638,0811,5611
8803,-9771356.16,5153537.81,16,38,60634,1633,1702
8804,-9752514.95,5127761.62,3,20,60637,0312,4207
8805,-9747286.8,5125651.87,3,7,60649,0334,4307
8806,-9765045.9,5131058.17,8,23,60632,0822,6201
8807,-9747135.65,5124833.78,4,7,60649,0421,4313.02
8808,-9759113.56,5155773.88,19,47,60640,1912,319
8809,-9756287.17,5150910.13,19,43,60614,1935,701.02
8810,-9760977.79,5125976.37,8,17,60629,0832,6609
8811,-9755827.71,5136221.42,9,11,60616,0915,8400
8812,-9760190.62,5147499.42,14,1,60622,1424,2414
8813,-9753113.09,5132481.3,2,3,60653,0221,3812
8814,-9768181.97,5150801.95,25,31,60641,2521,1902
8815,-9754184.03,5135881.02,2,3,60616,0211,8420
8816,-9763595.54,5143656.67,11,28,60624,1123,8368
8817,-9773498.58,5152449.45,16,38,60634,1632,1710
8818,-9763934.85,5137350.5,10,22,60623,1032,3016
8819,-9758633.53,5161080.14,24,49,60626,2432,105.03
8820,-9757170.29,5150343.56,19,43,60614,1935,703
8821,-9744665.03,5118655.84,4,10,60617,0432,5202
8822,-9757883.66,5141911.04,12,25,60607,1232,8333
8823,-9758589.21,5145739.95,12,2,60642,1213,2420
8824,-9758228.36,5156136.94,19,46,60640,1913,317
8825,-9757227.58,5117438.3,22,34,60643,2232,7306
8826,-9759492.73,5116573.85,22,19,60643,2212,7207
8827,-9758180.44,5153424.44,19,44,60613,1923,611
8828,-9755092.97,5134600.11,9,3,60609,0915,3406
8829,-9764096.26,5146101.06,11,26,60651,1121,2311
8830,-9750916.8,5123595.07,4,8,60619,0411,8343
8831,-9772373.53,5130080.45,8,23,60638,0811,5609
8832,-9770814.2,5159093.24,16,39,60646,1622,1101
8833,-9768361.6,5145176.27,15,37,60644,1531,2516
8834,-9765297.76,5122230.57,8,18,60652,0834,7003.02
8835,-9763159.43,5149225.71,14,32,60647,1414,2212
8836,-9770347.67,5155742.51,16,38,60630,1622,1504.01
8837,-9759564.99,5116000.93,22,19,60643,2212,7502
8838,-9757664.44,5158564.3,20,48,60660,2022,306.04
8839,-9752693.13,5127840.48,3,20,60637,0312,4207
8840,-9770736.33,5156991.38,16,45,60630,1622,1104
8841,-9764531.23,5145831.09,11,27,60651,1121,2311
8842,-9759118.41,5150966.54,19,32,60657,1932,627
8843,-9754251.82,5127224.1,3,20,60637,0322,8425
8844,-9773475.36,5148448.32,25,29,60707,2513,2505
8845,-9765543.01,5149493.31,25,35,60647,2525,2209.02
8846,-9755438.84,5112238.5,5,34,60628,0523,5305.01
8847,-9745176.81,5116174.0,4,10,60617,0432,5203
8848,-9763475.76,5127509.3,8,23,60629,0823,6605
8849,-9767713.96,5158571.36,17,39,60646,1711,1203
8850,-9770962.97,5146537.37,25,29,60651,2531,2506
8851,-9767795.39,5151212.56,25,31,60641,2521,1901
8852,-9764848.21,5129924.15,8,23,60629,0822,6204
8853,-9764711.38,5123526.74,8,18,60652,0834,7004.01
8854,-9757374.05,5142284.01,12,25,60607,1232,8333
8855,-9757484.61,5126270.39,7,6,60621,0733,6811
8856,-9756950.77,5136793.55,9,11,60608,0913,8402
8857,-9760574.96,5112920.21,22,19,60643,2212,7504
8858,-9759657.46,5162795.44,24,49,60626,2423,107.02
8859,-9758691.95,5159761.6,24,48,60660,2433,302
8860,-9755560.33,5111717.88,5,34,60628,0523,5305.03
8861,-9764172.51,5146938.95,14,26,60651,1422,2309
8862,-9765045.45,5136556.64,10,22,60623,1031,8305
8863,-9754539.19,5135393.75,2,3,60609,0213,3515
8864,-9759037.2,5153063.21,19,44,60613,1922,604
8865,-9756560.62,5128230.89,7,16,60621,0711,6809
8866,-9754414.27,5140882.06,1,3,60605,0131,3301
8867,-9766860.32,5147468.91,25,37,60639,2533,2306
8868,-9762195.79,5158784.26,20,40,60659,2011,208.01
8869,-9758641.78,5141422.91,12,28,60607,1231,2831
8870,-9754941.94,5114148.29,5,34,60628,0522,4913
8871,-9750202.29,5127221.53,3,5,60637,0321,8439
8872,-9758734.25,5121090.45,22,21,60620,2221,7113
8873,-9758874.4,5159021.34,20,48,60660,2013,305
8874,-9772767.99,5159110.88,16,41,60631,1611,1002
8875,-9770971.16,5141266.15,15,29,60644,1513,8314
8876,-9763737.3,5147824.22,14,26,60647,1422,2302
8877,-9764032.75,5146326.04,11,26,60651,1121,8366
8878,-9752602.84,5128134.34,3,20,60637,0313,4205
8879,-9756692.32,5140748.22,12,11,60607,1232,8419
8880,-9762289.06,5148830.05,14,1,60647,1431,2214
8881,-9759375.57,5133292.81,9,15,60609,0924,6103
8882,-9756670.37,5113275.04,5,34,60643,0524,5303
8883,-9761940.08,5156257.33,19,40,60625,1911,407
8884,-9759328.83,5131499.55,9,20,60609,0931,6113
8885,-9778003.28,5157283.62,16,41,60656,1614,7608.03
8886,-9763087.5,5138262.32,10,12,60623,1033,3009
8887,-9768670.32,5147424.97,25,37,60651,2533,2508
8888,-9765769.11,5138950.85,10,24,60623,1012,2925
8889,-9760863.07,5139339.43,12,25,60608,1234,8412
8890,-9759021.67,5153518.02,19,44,60613,1922,604
8891,-9759319.69,5114165.57,22,34,60643,2212,7505
8892,-9756470.24,5116079.24,22,34,60643,2233,7501
8893,-9749871.14,5126798.71,3,5,60649,0332,4302
8894,-9761626.35,5163784.34,24,49,60645,2411,201
8895,-9776949.75,5152213.12,16,38,60634,1631,1706
8896,-9755711.48,5111331.86,5,34,60628,0523,5305.03
8897,-9756112.93,5123549.54,6,17,60620,0621,7109
8898,-9757338.84,5125713.43,7,6,60621,0733,6814
8899,-9746692.34,5124136.85,4,7,60649,0421,4313.01
8900,-9759541.43,5146518.58,14,1,60622,1424,2414
8901,-9758904.98,5145064.02,12,1,60642,1215,2433
8902,-9758139.48,5157708.72,20,48,60640,2023,307.03
8903,-9757604.67,5125294.05,7,17,60636,0734,6718
8904,-9744655.76,5118428.85,4,10,60617,0432,5202
8905,-9760866.4,5144944.45,12,26,60612,1221,2429
8906,-9766012.93,5152919.18,17,30,60641,1731,1613
8907,-9764360.61,5128201.18,8,23,60629,0823,6501
8908,-9768729.1,5147436.2,25,37,60651,2533,2502
8909,-9759996.56,5160361.66,24,40,60660,2433,209.02
8910,-9769479.5,5145757.74,15,37,60651,1524,2512
8911,-9767745.66,5150232.3,25,31,60639,2521,1909
8912,-9761411.23,5126073.03,8,17,60629,0831,6609
8913,-9756701.76,5127676.93,7,16,60621,0723,6810
8914,-9761686.12,5142114.16,11,28,60612,1135,2827
8915,-9753510.39,5142450.91,1,42,60605,0114,3204
8916,-9763004.97,5131840.85,9,14,60632,0922,8428
8917,-9755284.93,5147979.22,18,43,60614,1814,715
8918,-9766153.67,5142036.04,11,24,60624,1132,2606
8919,-9775874.68,5153060.27,16,38,60634,1631,1704
8920,-9754278.67,5142035.88,1,42,60605,0114,3206
8921,-9762331.95,5150496.11,14,32,60647,1411,2203
8922,-9761079.62,5145612.76,12,1,60622,1212,2424
8923,-9762610.87,5157833.41,20,40,60625,2011,403
8924,-9758245.72,5156314.04,19,46,60640,1913,317
8925,-9761318.35,5157508.95,20,40,60625,2012,401
8926,-9760179.77,5152645.11,19,32,60657,1922,507
8927,-9755119.3,5142495.6,1,4,60605,0122,8391
8928,-9754764.83,5112227.22,5,34,60628,0523,5305.01
8929,-9761559.21,5128708.01,8,16,60629,0825,8350
8930,-9772831.06,5151392.91,25,36,60634,2511,1801
8931,-9756985.36,5135500.55,9,11,60609,0915,8399
8932,-9756216.32,5123387.16,6,21,60620,0621,7109
8933,-9765817.73,5138709.72,10,22,60623,1013,8434
8934,-9757107.02,5117065.64,22,34,60643,2232,7307
8935,-9761648.32,5146463.34,14,26,60622,1423,2411
8936,-9757769.04,5160171.48,24,48,60660,2433,301.03
8937,-9743849.95,5116786.69,4,10,60617,0432,5204
8938,-9756458.0,5122224.05,6,21,60620,0622,7109
8939,-9763261.26,5162808.56,24,50,60645,2411,202
8940,-9767062.87,5142544.22,11,28,60624,1131,2605
8941,-9748327.31,5120522.89,4,7,60617,0413,4804
8942,-9763997.35,5151197.43,14,35,60618,1412,2106.02
8943,-9756492.79,5151373.94,19,44,60657,1934,633.01
8944,-9757937.92,5144598.28,12,27,60642,1214,2435
8945,-9758102.0,5123294.72,6,21,60620,0612,7107
8946,-9759923.39,5132609.47,9,12,60609,0924,6103
