id,x,y,pd,zipcode
1984033,-9757090.18,5121453.99,22,60620
2010530,-9755582.18,5118243.95,22,60628
2259317,-9752070.8,5117963.47,5,60666
1263429,-9775102.73,5162836.12,16,60631
682486,-9769795.69,5144066.82,15,60647
471261,-9764888.37,5149292.89,25,60647
2439379,-9765321.77,5123978.73,8,60652
32144,-9755617.21,5145228.61,18,60654
2008916,-9755977.44,5117220.6,22,60628
764685,-9765919.11,5140260.64,25,60623
823995,-9761083.19,5137479.55,6,60608
2512186,-9771818.25,5128535.88,8,
1371726,-9762587.8,5158756.72,31,60659
67262,-9754423.72,5145154.87,18,60611
2336391,-9744513.82,5119620.52,4,60617
1716429,-9757003.82,5127659.19,7,60621
781926,-9766839.61,5139549.36,10,60623
1344384,-9774630.7,5151465.31,25,60707
198336,-9762096.92,5143585.54,,60612
1420678,-9758889.96,5161130.03,24,60626
1705518,-9756173.08,5128460.46,7,60621
1942637,-9749884.31,5125581.6,3,60610
1817684,-9759030.09,5127234.94,7,60636
505310,-9764139.36,5152023.9,17,60618
295721,-9764401.31,5145405.77,11,60651
2240509,-9752379.86,5116190.65,5,60628
1903891,-9752302.43,5124519.91,6,60619
1407819,-9758583.28,5160143.19,24,
1467656,-9764391.83,5131183.72,8,
433061,-9761019.41,5151767.04,19,60618
249694,-9762151.76,5149584.05,14,60647
568602,-9759934.89,5154263.76,19,60613
2490333,-9768748.68,5130801.99,8,60638
62984,-9755265.31,5144377.24,18,60654
323949,-9767936.46,5145404.83,15,60651
605529,-9770023.63,5145555.21,15,60651
289395,-9764141.29,5145196.47,11,60624
166457,-9760819.76,5145130.18,12,60612
1912087,-9750769.88,5127841.64,3,60637
779806,-9765641.37,5138761.67,10,
243368,-9763141.08,5149267.5,14,60647
1068361,-9764794.22,5153600.99,17,60618
1789972,-9757089.81,5123949.03,6,60620
2393902,-9764404.05,5116729.57,22,60655
1093499,-9766349.47,5156032.55,17,60630
1186131,-9767992.77,5152969.82,16,60641
643200,-9766862.84,5142580.43,11,60624
84134,-9759941.51,5147728.88,14,60622
332270,-9768632.05,5148608.59,25,60639
1838684,-9758352.5,5126906.4,7,60618
2366452,-9758850.71,5163228.48,,60626
1289756,-9778032.71,5158941.66,16,60631
2235884,-9752795.21,5116274.37,5,60628
1609544,-9753465.15,5135777.08,2,60616
2022123,-9758903.17,5122769.52,,
534883,-9760248.31,5154100.25,19,60613
1891384,-9751523.47,5124929.46,3,60619
2215122,-9755882.19,5111759.45,5,60628
1047374,-9761633.78,5155184.58,19,60625
300832,-9765754.38,5145797.97,11,60651
1180935,-9767370.86,5152922.45,17,60641
146820,-9760157.08,5145041.3,12,
1655554,-9753336.88,5127781.4,3,60637
2175953,-9756716.66,5116434.35,22,60643
993835,-9754605.03,5138249.33,1,60616
658562,-9772166.58,5149516.67,25,60639
256109,-9765110.44,5146652.43,25,60651
2157538,-9755031.2,5118512.02,5,60628
1171716,-9767468.06,5153366.72,17,60641
1972568,-9759248.23,5123663.12,6,60620
728667,-9764666.54,5140765.5,31,60623
2366331,-9758671.97,5163020.36,24,60626
2020302,-9758880.5,5121774.14,6,60620
974569,-9757512.52,5137074.3,9,60608
1701200,-9758396.63,5132329.35,9,60609
2051128,-9759555.48,5123264.87,6,60620
286782,-9765046.85,5145080.46,11,60624
1752631,-9757922.42,5126908.15,7,60636
252051,-9765480.87,5146660.82,25,60651
205282,-9763826.99,5143294.0,11,60624
68649,-9754432.5,5145503.58,18,60611
2083319,-9746976.87,5122953.05,4,60617
949096,-9761562.55,5135127.08,9,
619791,-9768159.05,5144757.65,15,60644
1868268,-9764202.93,5128528.43,8,60629
1424825,-9758309.54,5158525.79,20,60660
2255608,-9753549.07,5117530.27,5,60628
342962,-9767492.19,5143114.07,11,60644
1032338,-9769443.98,5151504.78,25,60641
565877,-9757817.52,5155444.7,19,60640
551200,-9757643.32,5152706.78,19,60657
1025434,-9768031.17,5150732.11,25,60641
1577011,-9751740.3,5133587.81,2,60653
938562,-9758851.13,5133728.5,9,60609
1827752,-9759005.86,5128860.26,7,60636
2013213,-9756365.71,5117463.55,22,
1348585,-9782734.23,5158057.85,16,60666
456386,-9764095.29,5150329.53,14,60647
2286472,-9758731.27,5114787.32,22,60643
2481273,-9771420.95,5130744.3,8,
47075,-9756030.71,5150642.79,19,60614
290175,-9764515.22,5145142.71,11,60624
430635,-9761534.54,5150261.11,14,60647
147394,-9759855.04,5145378.31,,60622
2249727,-9754226.81,5117510.94,5,60628
2453559,-9764241.91,5127493.16,8,60609
2159347,-9755811.84,5116316.37,22,60628
2165196,-9755593.94,5114696.6,22,60628
622242,-9769669.91,5145060.67,15,60644
1868769,-9765146.21,5128431.77,8,60629
2344186,-9758034.26,5157267.85,3,60640
1579096,-9752402.98,5135541.5,2,60653
243586,-9763286.98,5148786.94,14,
4970,-9755268.81,5146605.33,18,
316305,-9769642.09,5147290.53,25,60651
1734115,-9754565.42,5126195.95,7,60621
749012,-9761387.67,5142140.83,11,60612
2289764,-9759829.83,5113412.05,22,60643
556465,-9757039.43,5153134.77,19,60613
1265936,-9769158.2,5160612.5,16,60646
135923,-9757008.32,5144285.73,12,60607
689899,-9770265.01,5143333.26,15,60636
1221754,-9771154.12,5161634.49,16,60646
346729,-9768283.76,5143871.6,15,60644
1295410,-9777233.07,5153778.07,16,60634
258592,-9765101.09,5145584.31,11,60651
2267557,-9748671.6,5119166.82,4,60617
1029053,-9768805.03,5151912.73,16,60641
309710,-9767655.85,5147454.73,25,60651
2015282,-9757033.17,5118058.95,22,60643
2382172,-9759402.27,5115253.95,22,60643
1633178,-9752460.42,5129491.29,2,60637
1762313,-9756518.35,5125192.47,7,60621
1572491,-9752973.8,5134483.39,2,60653
1068763,-9765770.52,5154022.3,17,60618
285251,-9765811.32,5149317.0,25,60639
22543,-9756624.41,5148433.5,18,60614
409678,-9758028.77,5151816.74,19,60657
2477951,-9765291.02,5121910.81,8,60652
321257,-9768379.64,5146197.92,15,60651
1879725,-9765956.03,5128214.23,8,
1845198,-9763220.95,5129430.95,8,60629
1007163,-9756027.58,5137323.17,9,60616
1784121,-9755625.96,5123084.82,6,60646
942974,-9766718.53,5136500.52,10,60623
1032172,-9769488.45,5151263.74,25,60641
1374247,-9760705.77,5160659.84,24,60645
2060171,-9762817.61,5122799.51,8,60652
937173,-9759260.78,5133318.03,9,60609
2378063,-9759845.9,5116187.83,22,60643
442481,-9762217.23,5150831.32,14,60618
353492,-9765712.0,5144009.58,11,60624
84290,-9759828.67,5148104.97,14,60622
2037193,-9759333.48,5120332.48,22,60620
824319,-9760725.49,5138216.33,10,60608
1355697,-9776097.85,5151940.73,16,60634
839818,-9759007.91,5143063.91,12,60607
165838,-9761038.9,5144619.59,12,60612
2094429,-9747913.7,5121238.59,4,60617
1580530,-9752077.15,5132677.06,,
1318712,-9770023.3,5152757.52,16,60641
233733,-9761603.44,5148338.79,14,60621
2076986,-9747543.49,5123973.12,4,60649
570478,-9760263.55,5154406.37,19,60613
480569,-9765356.33,5150802.7,25,60618
1337020,-9774197.4,5152010.76,,60634
1581738,-9754129.3,5132603.47,,60653
724969,-9763165.84,5141701.01,11,60612
1367402,-9761756.63,5160542.17,24,60659
1703523,-9759169.19,5130826.55,,60609
1455926,-9765050.54,5136833.64,10,60623
2292686,-9755573.02,5111749.58,5,60628
1790563,-9757534.47,5122749.0,6,60620
1240635,-9771573.64,5155537.25,16,60630
107923,-9753918.45,5144178.94,1,60601
1605731,-9752247.35,5132492.02,,60657
257848,-9764998.73,5146145.14,11,60651
1642322,-9754916.79,5128713.79,,60621
1847876,-9762741.92,5128733.09,8,
1183220,-9768855.89,5153605.63,16,60641
2138608,-9753210.31,5121051.69,6,60619
787338,-9764884.43,5137825.05,10,60623
2533105,-9761182.9,5127774.69,8,60629
563391,-9758389.61,5155227.19,19,60613
1531583,-9763099.11,5130116.32,9,60632
1789655,-9757349.28,5123414.56,6,60620
717269,-9773360.95,5150644.98,25,60634
1453264,-9758751.11,5157082.58,20,60640
1573441,-9752782.0,5133832.96,2,
1863600,-9764601.73,5129222.38,8,60629
59998,-9754551.04,5146006.61,18,
501113,-9764773.98,5152383.7,17,60618
220354,-9762123.01,5147248.62,14,60660
2114057,-9747416.9,5120966.28,4,60617
1992474,-9756586.88,5121919.66,6,60620
273704,-9765964.58,5147995.17,25,60610
795024,-9763184.03,5137743.82,10,60623
1828594,-9759018.75,5128669.85,7,60636
1941178,-9749232.87,5125466.94,3,60649
1460426,-9767379.3,5132588.13,8,60632
404310,-9758014.63,5149913.05,6,60614
1637685,-9753904.67,5129256.7,10,60637
1805303,-9759698.52,5129764.72,7,60636
1681554,-9756855.74,5129545.46,7,60621
960437,-9762831.61,5133886.74,9,60632
1274024,-9774833.76,5157160.3,16,60656
181177,-9761223.93,5143935.29,12,
2475456,-9766097.55,5121829.84,6,60652
2357957,-9759790.04,5162050.07,24,60626
2388201,-9760754.36,5115208.73,15,60655
1560140,-9756200.7,5131297.9,9,60624
1174260,-9767000.37,5155253.89,17,60630
200615,-9762714.77,5143437.38,12,60612
172286,-9763310.31,5144461.48,12,60612
567739,-9758948.35,5155244.08,19,60640
1567213,-9753977.91,5133689.3,2,60653
1189336,-9765480.3,5156905.99,17,60625
2276531,-9756606.24,5112832.77,5,60643
2020360,-9759002.17,5121490.19,6,60620
1343637,-9774896.06,5151478.54,25,60707
1903166,-9752340.47,5124109.0,6,60619
1356266,-9776404.56,5152261.58,16,60634
855118,-9756302.89,5141061.47,1,
1840726,-9758460.93,5126260.67,7,60636
1140202,-9769853.95,5156382.17,16,60630
2270214,-9752389.16,5113977.72,5,60628
662743,-9770751.09,5149934.72,25,60655
967967,-9758263.88,5137387.09,9,60608
1038762,-9768333.23,5152086.71,16,60641
615499,-9770920.68,5144361.54,15,60644
2114846,-9746157.65,5119557.48,4,60617
2360337,-9758926.41,5163883.19,24,60626
2137298,-9752546.41,5120622.86,6,60619
538312,-9758958.36,5154591.16,19,60613
960684,-9762765.17,5133776.65,9,60632
536976,-9759966.39,5154105.04,19,60613
1583130,-9754154.76,5133022.02,,60653
638100,-9767040.47,5141502.48,11,60624
221373,-9764165.48,5147496.87,14,60651
2315000,-9745703.76,5109385.76,4,60633
1648499,-9751940.33,5131073.85,,60615
2198712,-9758150.95,5117135.1,22,60643
1791426,-9757551.59,5122790.02,6,60620
1824040,-9760098.99,5126051.12,7,60636
2170650,-9757260.18,5115729.88,22,60643
136685,-9758633.12,5144000.62,12,60607
1656571,-9754222.08,5127070.88,3,60637
324080,-9767841.54,5146239.72,15,60651
1938959,-9749460.1,5123974.17,4,60649
243938,-9763321.66,5149471.6,14,60647
1278744,-9775109.1,5159145.47,22,60631
77483,-9758932.52,5145835.39,12,60642
1933167,-9750525.73,5124608.53,4,60643
1411386,-9758078.1,5159947.64,24,60660
2167706,-9756427.03,5115948.65,22,60643
76942,-9758631.59,5145450.02,12,60642
1082712,-9765014.34,5155620.53,17,60625
242923,-9762993.35,5149673.65,14,60647
1715423,-9757650.09,5128630.01,7,60621
2159983,-9755817.5,5115534.64,22,60628
1092749,-9766621.36,5156195.36,17,60630
1031111,-9769013.19,5151181.29,25,60641
2236128,-9753790.78,5116262.62,5,60628
359462,-9764588.06,5148675.31,25,60647
702205,-9772233.32,5149651.59,25,60707
1629524,-9751004.4,5130317.35,2,60637
343048,-9767318.12,5143102.17,11,
882084,-9758920.14,5138645.21,12,60608
1703053,-9759171.11,5130402.96,,60609
2237435,-9753997.82,5116951.98,5,60628
1538349,-9762822.47,5129873.41,8,60629
763221,-9763318.83,5139485.78,10,60623
268024,-9766277.55,5146940.65,25,60631
128168,-9759462.63,5146343.94,12,60622
2339915,-9758502.33,5155859.91,19,60640
487890,-9766998.41,5150744.92,25,60639
1564009,-9756462.59,5132123.61,9,60609
654797,-9770746.14,5149124.06,18,60639
789736,-9763979.22,5138686.33,10,60623
989919,-9753331.13,5139531.84,1,60623
2045750,-9760317.06,5117699.12,22,60643
1514234,-9762999.11,5133224.26,9,60632
2530838,-9762280.74,5127619.91,8,60629
1786833,-9756597.41,5123167.18,6,60620
1327911,-9770286.99,5151674.78,25,60634
1770607,-9755295.35,5125013.42,7,60621
491524,-9765999.83,5149627.5,25,60639
1080312,-9765212.24,5155859.34,17,60625
2143984,-9752928.08,5119758.26,6,60619
839088,-9758510.65,5143250.47,12,60607
2416315,-9764032.3,5124353.46,8,60614
415047,-9758478.96,5151278.1,19,60657
2361212,-9759811.54,5164372.06,24,60626
1782376,-9755230.6,5123648.9,6,60620
207302,-9762146.01,5142639.48,11,60639
789508,-9764142.69,5138671.3,10,60623
2121619,-9745598.55,5120367.74,4,60617
1783193,-9755203.83,5123469.65,6,60620
205687,-9762192.06,5143453.0,12,
965005,-9757006.55,5136586.83,9,60608
1241289,-9771444.24,5155953.17,16,60630
159842,-9760114.67,5148274.31,14,60609
15472,-9754941.75,5146581.99,18,60610
1617997,-9750029.18,5131146.42,2,60615
1490794,-9767520.08,5132059.93,8,60638
715347,-9773233.25,5151580.5,25,60634
1734848,-9752799.94,5127760.55,3,60637
183225,-9761508.59,5145704.39,12,60622
802965,-9765349.75,5137824.91,10,60623
587231,-9759468.36,5156744.2,20,60640
2300719,-9749985.03,5120550.65,4,60619
396025,-9758150.45,5150148.04,19,60614
2306295,-9747337.6,5117426.06,4,60617
1481559,-9765891.89,5132913.36,8,60632
2030584,-9758004.69,5120663.9,22,60620
390247,-9757185.06,5149854.81,19,60614
326772,-9769528.36,5147969.08,25,
956179,-9763329.42,5132824.52,22,60632
2177110,-9754709.14,5114794.43,5,60628
1568213,-9753781.12,5133886.15,2,60653
1297257,-9763253.09,5159309.41,20,60659
1219817,-9771367.32,5162491.64,16,60640
1230878,-9774022.25,5156992.53,16,60656
2144397,-9753191.55,5120109.76,6,60619
2367502,-9758685.6,5163232.12,24,60626
2001200,-9756790.48,5118677.69,22,60615
1100533,-9764017.87,5156266.73,17,60625
833720,-9759353.46,5143371.12,12,60612
937344,-9760879.48,5133393.04,9,60609
2499612,-9773720.14,5129244.49,,60638
2441734,-9765330.09,5126391.67,8,60629
771404,-9763036.75,5139124.83,10,60623
10372,-9756223.7,5146077.35,18,60610
1383024,-9761729.41,5161519.51,24,60645
369588,-9765697.97,5142686.78,11,
456751,-9761891.13,5149868.28,14,60647
1920680,-9752304.13,5122942.68,6,60619
2064113,-9747561.46,5125109.31,3,60649
861803,-9756785.92,5139977.82,12,60608
839664,-9759015.18,5143130.25,12,60607
915731,-9756721.89,5135759.19,9,60616
1185146,-9768612.1,5152901.4,16,60641
2474969,-9765941.55,5121845.65,8,60652
983904,-9754634.26,5142782.32,1,60604
1806968,-9759862.6,5130357.49,9,
1134382,-9769802.16,5157007.7,16,60630
2445510,-9760887.36,5126632.7,8,60629
2191975,-9757500.13,5113992.19,22,60643
111322,-9754447.41,5143385.16,1,60602
81755,-9759969.84,5149353.53,6,60614
1629479,-9750720.14,5129552.28,2,60637
95532,-9755069.58,5143747.16,1,60601
187126,-9761814.2,5145912.69,9,60622
1377716,-9761190.65,5157619.77,20,60618
1727148,-9755323.25,5126276.95,19,60621
1084507,-9764278.51,5153326.05,17,60618
109669,-9753242.51,5143680.43,1,60601
1363358,-9762537.91,5159732.41,24,60659
304858,-9766701.35,5148668.39,25,60639
2405441,-9762798.61,5114431.98,22,60655
721418,-9764989.56,5141993.36,11,60624
953316,-9761847.94,5133635.84,9,60632
2467560,-9765489.48,5127549.11,8,60614
760474,-9764391.3,5138882.9,10,60623
181581,-9761724.14,5146454.21,12,60622
1912170,-9751491.82,5127948.73,3,60637
623146,-9769879.56,5144954.63,15,60644
1774498,-9754412.5,5123759.61,6,60620
2221067,-9753914.83,5113090.94,15,60628
13815,-9756156.47,5147776.14,,60614
2322754,-9745027.37,5116588.7,4,60617
2337909,-9757149.1,5155321.66,19,60605
1497798,-9765606.8,5130078.99,8,60632
2177687,-9754313.38,5114223.12,5,60652
1867531,-9764303.99,5128852.49,8,60629
2435217,-9764810.83,5123707.15,11,60622
755868,-9764265.62,5140344.67,10,60623
1360057,-9761378.65,5160375.76,,
2415254,-9763870.27,5123964.89,8,60652
284035,-9765752.92,5148851.56,25,60639
1002216,-9754823.43,5137071.12,1,60616
801671,-9764342.08,5137316.81,10,60623
901211,-9759461.15,5136007.75,9,60608
343258,-9767723.09,5143806.38,11,60644
1413640,-9758273.06,5160441.65,24,60660
687857,-9768453.02,5143083.29,15,60644
75121,-9758830.62,5145942.28,12,60642
102398,-9756658.73,5143984.19,12,60661
1024720,-9768098.81,5150741.99,25,60641
2099701,-9751377.55,5119993.74,4,60619
894551,-9757661.81,5139624.01,,60608
511577,-9756591.12,5151470.78,,60657
648514,-9763804.9,5140981.59,10,60623
995714,-9754130.62,5137886.63,1,60616
95537,-9755269.95,5144045.91,1,60638
2262391,-9748792.0,5119576.42,4,60643
792502,-9763695.98,5138133.91,10,60623
2460409,-9765072.15,5125575.22,8,60629
836242,-9760890.64,5141504.3,12,60612
2270385,-9752765.88,5109720.57,5,60827
1114020,-9763188.68,5154918.79,17,60618
807848,-9766200.13,5137680.46,10,60623
1989941,-9757229.31,5120315.55,22,60620
2432411,-9764803.85,5122017.89,8,60652
5261,-9755274.16,5147542.76,18,60610
1019368,-9765797.62,5152207.47,17,60641
508047,-9764781.69,5151391.73,,60618
247391,-9762493.84,5149474.35,14,60647
1011550,-9755272.5,5137203.81,9,60616
617982,-9768648.34,5145092.02,15,60644
2238176,-9750955.17,5116205.6,5,60628
581022,-9760075.07,5156966.6,20,60640
1415511,-9758563.22,5162903.46,24,60626
932846,-9756745.87,5132395.63,9,60609
782607,-9766327.77,5139510.22,10,60623
1655507,-9753552.5,5127042.4,3,60637
345038,-9767781.79,5143252.45,15,60644
1912006,-9750763.22,5127545.07,3,60637
863584,-9756703.08,5138973.83,12,60616
1825796,-9760430.94,5127165.12,8,60636
1249633,-9770997.36,5154089.59,16,60634
2108507,-9748189.59,5119916.43,4,60617
2213096,-9755638.47,5112576.69,8,60628
468763,-9763953.2,5149876.5,14,60647
666794,-9768374.3,5150074.45,25,60639
1975983,-9759927.74,5123907.58,6,60620
304625,-9766563.51,5148690.74,25,60623
5284,-9755273.88,5147527.16,18,60649
1035724,-9767793.26,5152883.21,17,60641
1149433,-9768187.38,5157237.04,16,60630
873198,-9757754.96,5139744.23,20,
2471218,-9766401.81,5123419.92,8,60652
1294795,-9775895.0,5153850.35,16,60634
1230215,-9773229.44,5157308.58,16,60656
2357055,-9759656.54,5162740.14,24,60626
2112340,-9746759.0,5120354.58,4,60617
1907745,-9750698.33,5126247.27,3,60637
2264121,-9747794.1,5117945.41,4,60617
582631,-9761073.75,5156028.62,19,60625
1877596,-9766208.34,5128058.58,8,60629
1818491,-9758869.36,5127616.24,17,60636
535635,-9760160.36,5153194.56,19,60656
1630869,-9753739.56,5130673.2,2,60615
2408072,-9763444.98,5114446.54,22,60655
466941,-9762522.22,5151928.75,17,60618
730163,-9764825.54,5139945.45,10,60623
610437,-9769918.43,5146229.14,15,60651
2361101,-9758916.36,5164377.14,24,60626
2336226,-9744366.08,5118464.04,4,60617
2074782,-9748336.57,5124666.96,4,60649
664741,-9770224.53,5150508.15,25,60639
795955,-9763011.52,5137925.48,10,60631
1435064,-9760426.37,5162092.47,24,60626
1176743,-9766697.86,5155711.22,17,60630
137021,-9758875.39,5144271.63,12,60607
723561,-9763381.51,5141652.91,11,60624
122405,-9757015.27,5144490.97,12,60642
1117453,-9762208.87,5155179.45,17,60625
305562,-9768404.9,5147421.15,25,60629
136661,-9759047.41,5144159.13,12,60607
1562049,-9755931.89,5130233.01,9,60609
2313047,-9745193.61,5108620.75,4,60626
2285490,-9759674.4,5113667.71,22,60643
1440530,-9760547.66,5163036.04,24,60611
1978716,-9756253.9,5120571.81,22,60620
2040075,-9759348.97,5119548.16,22,60620
351883,-9766863.51,5143700.95,11,60624
2204076,-9754245.28,5115310.96,5,60628
1501050,-9766635.28,5130902.12,8,60632
281189,-9765825.88,5148565.58,25,60639
2404484,-9763548.38,5113620.04,22,60655
862789,-9756920.51,5139892.82,12,60608
2314715,-9744929.81,5108141.28,4,60633
875875,-9759184.99,5138908.69,12,60608
2502388,-9772343.12,5128952.68,8,60644
469796,-9764200.02,5149722.14,8,60647
2432662,-9764325.34,5122162.65,8,60652
2112303,-9747644.85,5119533.09,,60617
2455042,-9763334.54,5127734.8,8,60629
697403,-9773027.45,5147869.94,15,60707
609854,-9769904.85,5146231.69,15,60651
1450847,-9758566.5,5157022.66,9,60640
2299751,-9750352.19,5120609.39,4,60619
334184,-9768381.11,5149048.19,25,
1321024,-9770353.69,5152494.33,16,60634
1445684,-9758528.38,5157428.98,20,60640
2306518,-9747621.58,5117898.05,4,60617
873762,-9758742.85,5139858.3,12,60608
1433387,-9761495.89,5163698.21,24,60645
1920646,-9752966.16,5123140.72,6,60619
681075,-9769784.64,5143642.1,15,
1913666,-9750586.26,5125714.44,3,60619
1109980,-9763277.49,5154626.21,17,60618
1575826,-9752056.59,5133986.67,2,60653
546525,-9761314.52,5153989.55,19,60618
1093260,-9766309.93,5155599.08,17,60630
1780708,-9755673.05,5123328.81,6,60620
380430,-9760991.85,5149154.73,14,60647
288369,-9764368.77,5144676.77,11,60624
2257213,-9753288.21,5117434.94,5,60628
657938,-9771578.89,5149196.55,25,60639
540596,-9759306.57,5155217.51,11,60613
1563741,-9756489.67,5132106.2,9,60609
555222,-9756750.52,5153387.17,19,60613
694161,-9773517.96,5147617.82,25,60641
391454,-9758173.0,5148997.7,18,60614
1807491,-9759455.0,5131041.11,9,60609
282167,-9766093.96,5148313.0,25,60639
641244,-9766646.02,5142090.3,11,60624
1491446,-9767426.78,5130896.44,8,60632
2428907,-9763098.71,5123252.08,8,60652
2238878,-9752026.36,5116693.19,5,60628
2174800,-9756472.25,5117078.44,22,60643
1763725,-9755584.43,5125647.25,7,60621
887528,-9754993.27,5141771.88,1,60605
2226129,-9753628.2,5110242.29,5,60628
2179583,-9754995.03,5114485.81,5,
1178194,-9766649.16,5154081.49,17,60641
1084210,-9764669.66,5153256.03,17,60618
510335,-9755867.53,5151979.08,19,60657
129828,-9758530.83,5144476.68,12,60642
1797728,-9759910.4,5129069.65,7,60636
1188247,-9766066.93,5159606.33,17,60646
2033671,-9757805.58,5121975.22,6,60606
984004,-9754364.78,5142746.08,1,60604
2359398,-9759579.81,5161795.37,24,60626
397107,-9758550.66,5150533.64,,60614
5384,-9755103.18,5147246.63,18,60610
1955714,-9747986.39,5123856.64,4,60617
430752,-9761449.54,5150822.92,14,60647
2450467,-9762663.82,5125757.17,8,60629
718253,-9772987.81,5151183.89,25,60634
817841,-9758239.09,5140653.88,12,60608
2103991,-9748568.09,5120970.55,4,
2233730,-9753277.29,5116746.71,5,60628
65859,-9754709.25,5144313.82,18,60654
1993055,-9756530.32,5121544.2,6,60629
1230590,-9773758.04,5156707.05,16,60656
907061,-9756599.21,5135572.07,9,60609
394872,-9759532.77,5149756.72,18,60614
1105710,-9762445.42,5153001.93,17,60618
657157,-9771684.49,5149377.48,25,60639
688009,-9768730.26,5143075.8,15,60644
1039140,-9768256.56,5152071.68,16,60641
1102515,-9765894.28,5153356.93,17,60641
1182217,-9766981.37,5153090.61,17,60641
703047,-9772512.36,5149222.31,25,60707
288257,-9764449.14,5144584.23,11,60624
1083608,-9764142.84,5153357.1,17,60618
2193814,-9758497.03,5114868.8,22,60643
1121438,-9768402.46,5156185.08,16,60630
45982,-9755422.58,5150073.9,19,
138380,-9757761.36,5143465.45,12,60607
5410,-9755188.86,5147256.56,18,60610
1857032,-9760860.1,5125239.49,8,60629
2207895,-9754679.35,5116289.43,5,60628
320958,-9768796.31,5145806.37,15,60651
851414,-9756619.31,5140928.2,12,60607
234331,-9761814.91,5148244.19,,60647
2219984,-9753070.86,5113794.1,5,60628
253353,-9764628.72,5146423.22,25,60651
816303,-9759960.73,5140755.31,12,60608
2122863,-9746976.86,5121780.41,4,60617
817942,-9758083.03,5141056.54,12,60608
2263907,-9747669.27,5117443.77,22,60617
1715574,-9757497.44,5128873.08,7,60621
809925,-9766241.9,5136565.55,10,60623
1080794,-9764970.64,5155439.86,17,60630
1373850,-9760658.38,5161347.19,24,60645
738746,-9762259.61,5140820.88,10,60623
913203,-9756866.48,5135964.94,9,60608
1970245,-9758528.66,5123930.72,6,60620
2465117,-9766221.18,5127156.71,8,60629
391558,-9758371.97,5149046.84,18,60614
357353,-9764458.55,5148603.88,14,60647
2193370,-9757489.92,5114564.01,4,60643
1831851,-9761862.54,5128655.91,8,60629
278212,-9765141.18,5148999.96,25,60647
294251,-9765478.06,5144916.92,11,60624
1105256,-9762920.89,5153340.34,17,60618
946787,-9762810.99,5134729.77,9,60632
1127710,-9770325.09,5158556.64,16,60646
2040088,-9760475.9,5120512.08,,60620
1308408,-9770507.96,5153143.28,16,60634
1150632,-9771142.67,5157999.02,16,60630
979499,-9754283.73,5141880.49,1,60605
523199,-9758152.49,5152559.0,19,60657
876640,-9759443.52,5139656.68,12,60608
2282197,-9756415.96,5112738.95,5,60643
699883,-9774374.49,5149048.26,25,60707
2162668,-9756188.83,5116110.82,22,60628
492692,-9766489.15,5149416.93,25,60639
317700,-9769336.53,5146922.72,3,60651
968692,-9758447.6,5137391.68,9,60608
253579,-9764845.4,5147499.41,25,60651
2437992,-9767069.39,5123513.48,8,60652
1186439,-9768422.23,5153284.65,16,60641
385152,-9756774.27,5150346.17,19,60614
2007463,-9755951.76,5119315.96,8,60628
589251,-9759239.85,5157396.28,20,60640
1450635,-9759377.96,5158606.48,20,60660
1890535,-9753256.79,5124990.82,3,60619
2378269,-9760284.07,5117023.31,22,60643
5460,-9755109.17,5147515.14,18,60610
5461,-9755189.11,5147189.46,18,60610
1615161,-9750868.02,5131468.93,2,60615
929155,-9756619.37,5132564.48,9,60609
93702,-9755580.74,5142839.13,1,60606
2093105,-9749546.98,5121304.17,4,60617
66146,-9754703.63,5144749.99,,60611
766006,-9765512.26,5140537.32,10,60623
183991,-9761490.24,5146304.49,12,60622
2520012,-9768637.97,5127575.56,8,60638
641833,-9766860.4,5142171.27,11,60624
1964655,-9758119.73,5123379.23,6,60620
94541,-9755648.89,5142743.65,1,60606
2076529,-9746774.53,5124421.56,4,60649
1067280,-9764876.52,5154051.65,17,60618
965619,-9757245.15,5136487.04,9,60608
373086,-9763663.23,5142828.21,11,60624
5477,-9755188.89,5147189.72,18,60610
740393,-9762313.91,5140884.04,10,60623
194706,-9764110.29,5145844.05,11,60651
1382367,-9762277.2,5161699.81,24,60645
666010,-9767982.61,5149749.43,25,60639
1187029,-9766334.36,5157050.6,17,60630
1683546,-9756642.39,5130229.71,9,60609
405141,-9757566.69,5150255.32,19,60614
1985208,-9756117.63,5120313.54,22,60620
1536258,-9760788.69,5129673.48,5,60636
1572854,-9752963.69,5134104.67,2,
1006647,-9752738.2,5137650.24,1,60616
1387002,-9761569.65,5157971.5,20,60625
1798708,-9760024.85,5129632.86,7,60636
120140,-9757950.97,5144822.45,12,60642
239756,-9763790.26,5149157.25,14,60647
2436076,-9764967.71,5124362.46,8,60652
109393,-9753701.13,5143982.39,1,60601
2161915,-9756192.72,5115979.44,,60628
1377935,-9761247.15,5157559.77,20,60625
69803,-9758568.66,5146983.84,,60642
892463,-9754608.21,5139284.15,1,60616
705057,-9772280.25,5151534.19,25,60634
2457159,-9763201.69,5127079.79,8,60629
778351,-9765241.6,5139286.43,10,60623
1274627,-9776017.84,5158309.76,16,60631
1759252,-9756541.18,5125041.12,7,60621
1496634,-9767516.8,5131823.43,8,60638
1475404,-9763777.38,5131148.72,8,60632
2520555,-9771651.57,5127230.24,8,60638
1502265,-9766553.58,5129862.64,8,
25254,-9757390.05,5148589.85,18,60614
